Nome: JACOBINA
Codigo Estacao: 83186
Latitude: -11.17277777
Longitude: -40.53416666
Altitude: 486.37
Situacao: Operante
Data Inicial: 1990-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
2016-01-31;null;109,173917;109,173917;147,5;328,1;1011,15;958,427419;null;null;20,509677;null;null;null;
2016-02-29;null;103,952863;87,528421;259,1;40,6;1011,263218;958,683908;null;null;20,089655;69,5;null;null;
2016-03-31;null;121,959658;44,920776;267,6;9;1010,898925;958,570968;null;null;20,854839;66,451613;null;null;
2016-04-30;null;104,63454;29,422825;null;19,6;1010,925556;958,486667;null;null;20,041379;65,75;null;null;
2016-05-31;null;89,11964;44,658024;189,4;41,9;1013,573913;960,632609;null;null;19,16129;73,064516;null;null;
2016-06-30;null;71,090404;13,356648;196,2;11,3;1015,498889;962,132222;null;null;17,75;73,491667;null;null;
2016-07-31;null;67,132843;18,680239;237,1;17,7;1015,716129;962,246237;null;null;16,709677;71,370968;null;null;
2016-08-31;null;80,449475;50,402436;227;50;1015,002151;961,715054;null;null;17,548387;68,33871;null;null;
2016-09-30;null;84,197011;25,803246;213,2;25,3;1013,936667;960,85;null;null;17,968966;66,658333;null;null;
2016-10-31;null;112,845729;33,145612;280,3;32,8;1010,643011;958,224731;null;null;19,245161;62,879032;null;null;
2016-11-30;null;106,38917;69,487122;216,8;69,4;1009,818889;957,33;null;null;19,413333;66,075;null;null;
2016-12-31;292;127,839753;6,436919;231,4;6,3;1010,219048;957,839683;null;null;20,251613;null;null;null;
2017-01-31;null;139,242165;,043387;240,3;0;1010,373585;958,268519;null;null;20,381481;null;null;null;
2017-02-28;null;119,409881;39,607887;211;39,6;1009,586747;957,242857;null;null;20,514286;null;null;null;
2017-03-31;290,2;127,747621;20,604246;241,1;20,6;1009,172043;957,105376;null;null;20,732258;null;null;null;
2017-04-30;null;101,047464;77,500464;218,7;77,5;1010,905556;958,153933;null;null;20,172414;null;null;null;
2017-05-31;173,1;89,174951;42,300654;168,6;42,4;1012,574419;959,852747;null;null;18,616129;null;null;null;
2017-06-30;188,5;74,969215;13,9005;140;13,9;1014,59125;961,314943;null;null;18,336667;null;null;null;
2017-07-31;null;59,09219;24,700173;156,2;24,9;1018,302151;964,309677;null;null;16,419355;null;null;null;
2017-08-31;227,3;73,249426;27,200155;231,2;27,2;1015,021505;961,594624;null;null;16,893548;null;null;null;
2017-09-30;null;67,97847;67,97847;132,4;84,9;1016,217333;962,490588;null;null;16,696667;null;null;null;
2017-10-31;null;110,104689;17,79295;252,1;6,9;1011,582759;958,985714;null;null;18,516129;null;null;null;
2017-11-30;null;107,615269;103,931484;192,3;103,7;1009,367857;956,870455;null;null;19,433333;null;null;null;
2017-12-31;null;135,291137;46,689107;null;43,2;null;956,748438;null;null;20,203226;null;null;null;
2018-01-31;null;134,651615;106,67331;null;106,1;null;957,614516;null;null;20,066667;null;null;null;
2018-02-28;null;119,409881;119,409881;null;162,8;null;957,091071;null;null;19,85;null;null;null;
2018-03-31;null;129,194396;129,194396;null;202,5;null;957,116129;null;null;20,132258;null;null;null;
2018-04-30;null;121,664488;93,656576;null;36,2;null;959,085;null;null;19,093333;null;null;null;
2018-05-31;null;122,882126;86,119856;null;68,2;null;960,512903;null;null;18,270968;null;null;null;
2018-06-30;null;117,461;67,392543;null;56,1;null;962,48;null;null;17,6;null;null;null;
2018-07-31;null;121,929212;12,944063;null;3,7;null;962,508065;null;null;16,806452;null;null;null;
2018-08-31;null;124,309379;33,577809;null;31,1;null;962,216129;null;null;17,193548;null;null;null;
2018-09-30;null;123,517851;12,584213;null;11,5;null;959,673333;null;null;18,016667;null;null;null;
2018-10-31;null;130,993453;18,754676;null;18,4;null;957,948387;null;null;19,493548;null;null;null;
2018-11-30;null;129,572343;43,198554;null;43,1;null;957,638333;null;null;19,586667;null;null;null;
2018-12-31;null;135,291137;135,291137;null;162,7;null;958,429032;null;null;18,990323;null;null;null;
2019-01-31;null;134,651615;24,687619;null;4,7;null;959,329825;null;null;19,768966;null;null;null;
2019-02-28;null;119,409881;89,736144;null;88;null;957,616071;null;null;20,646429;null;null;null;
2019-03-31;null;129,194471;108,755423;null;107,7;null;958,025806;null;null;20,487097;null;null;null;
2019-04-30;null;121,664488;121,664488;null;270,5;null;958,20339;null;null;20,11;null;null;null;
2019-05-31;null;122,882126;100,812953;null;50,1;null;959,363934;null;null;19,945161;null;null;null;
2019-06-30;null;117,461;68,346579;null;43,6;null;962,142373;null;null;17,86;null;null;null;
2019-07-31;null;121,929212;38,686059;null;24,1;null;962,359677;null;null;16,348387;null;null;null;
2019-08-31;null;124,309379;52,086049;null;47,5;null;963,593333;null;null;16,733333;null;null;null;
2019-09-30;null;123,517851;36,839021;null;34,5;null;961,756667;null;null;17,826667;null;null;null;
2019-10-31;null;130,993453;10,148277;null;9,5;null;958,659677;null;null;18,983871;null;null;null;
2019-11-30;null;129,572415;84,574852;null;84,4;null;957,175;null;null;19,85;null;null;null;
2019-12-31;null;null;null;null;12,4;null;956,970968;null;null;20,087097;null;null;null;
2020-01-31;null;null;null;null;81,6;null;957,379032;null;null;20,229032;null;null;null;
2020-02-29;null;null;null;null;26;null;957,794828;null;null;20,986207;null;null;null;
2020-03-31;null;null;null;null;null;null;957,297826;null;null;20,678261;null;null;null;
2020-04-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
2020-05-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
2020-06-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
2020-07-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
2020-08-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
2020-09-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
2020-10-31;null;null;null;null;null;null;null;null;null;null;null;null;null;
2020-11-30;null;null;null;null;null;null;957,84;null;null;null;null;null;null;
2020-12-31;null;null;null;null;5,8;null;957,827419;null;null;null;null;null;null;
2021-01-31;null;null;null;null;51,1;null;957,563934;null;null;null;null;null;null;
2021-02-28;null;null;null;null;19,2;null;956,828571;null;null;null;null;null;null;
2021-03-31;null;null;null;null;11,6;null;957,234426;null;null;null;null;null;null;
2021-04-30;null;null;null;null;184,3;null;957,916667;null;null;null;null;null;null;
2021-05-31;null;null;null;null;30,8;null;960,343333;null;null;null;null;null;null;
2021-06-30;null;null;null;null;31,8;null;961,158333;null;null;null;null;null;null;
2021-07-31;null;null;null;null;63;null;962,830645;null;null;null;null;null;null;
2021-08-31;null;null;null;null;29,4;null;962,382258;null;null;null;null;null;null;
2021-09-30;null;null;null;null;3,2;null;960,54;null;null;null;null;null;null;
2021-10-31;null;null;null;null;75,4;null;958,077049;null;null;null;null;null;null;
2021-11-30;null;null;null;null;92,3;null;956,971667;null;null;null;null;null;null;
2021-12-31;null;null;null;null;248,7;null;955,783871;null;null;null;null;null;null;

