Nome: LENCOIS
Codigo Estacao: 83242
Latitude: -12.557854
Longitude: -41.388808
Altitude: 438.09
Situacao: Operante
Data Inicial: 1990-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
2015-09-30;164,9;102,595759;35,506864;253;1,1;1015,515556;966,225556;32,69;24,297037;16,585185;64,208333;5;2,164045;
2015-10-31;208,2;124,892251;27,85353;253;13,1;1014,653261;965,433696;33,435484;25,207742;17,483871;62,919355;5;2,181522;
2015-11-30;null;152,925016;42,149359;265,1;37,7;1011,086667;962,708889;35,3;27,12;19,28;58,45;5,65884;2,028378;
2015-12-31;null;158,260917;37,350375;290,3;35,9;1012,925806;964,429032;35,125806;27,080645;19,087097;58,733871;5,1444;2,173924;
2016-01-31;null;121,888477;121,888477;147,8;591,9;1012,584946;963,653763;30,706452;24,651613;18,719355;80,185484;8,74548;1,819901;
2016-02-29;null;121,967057;70,678525;244,6;,3;1013,856322;965,006897;32,010345;25,511724;18,641379;72,931034;5,1444;1,768018;
2016-03-31;null;131,080316;39,415939;239;19,5;1013,847312;965,023656;32,409677;25,784516;19,177419;68,556452;5,1444;1,913938;
2016-04-30;null;110,301027;19,422689;231;13,4;1014,046667;965,036667;31,526667;24,836;17,766667;69,466667;5,1444;2,252104;
2016-05-31;null;99,171566;10,498507;200,4;8,3;1016,381522;967,065217;30,093548;23,806452;17,183871;73,346774;5,1444;2,052168;
2016-06-30;null;83,102319;17,916407;188,3;17,2;1018,053333;968,442222;29,656667;22,854667;15,583333;71,208333;5,1444;1,8577;
2016-07-31;null;74,352567;32,56363;189,6;32,3;1018,702151;968,745161;28,383871;21,49871;14,574194;75,951613;5,1444;1,913938;
2016-08-31;null;86,19187;86,19187;195,4;121,2;1017,672043;968,05914;29,641935;22,474194;15,248387;72,709677;5,1444;2,096481;
2016-09-30;null;90,230252;44,533584;184,3;28,1;1016,563333;967,035556;29,48;22,902;16,123333;71,675;5,1444;2,074908;
2016-10-31;null;109,263982;109,263982;220,1;165,7;1013,847312;964,668817;30,941935;24,034194;17,309677;71,443548;4,11552;1,88628;
2016-11-30;null;113,394127;99,270131;189,7;75,4;1012,162222;963,157778;30,836667;24,316;17,44;71,691667;4,11552;1,994884;
2016-12-31;163,6;141,180811;53,130625;214,5;16,3;1011,423656;962,667742;33,43871;25,929032;18,654839;65,532258;6,7;2,175125;
2017-01-31;223,2;155,824646;14,794264;251,9;3,2;1011,15914;962,703261;34,890323;27,047097;18,725806;55,975806;6,7;2,08172;
2017-02-28;160;128,236977;38,828141;155,4;36,9;1011,496429;962,680952;33,225;26,343571;18,910714;60,133929;4,2;1,946429;
2017-03-31;184,8;138,345064;87,816392;204,8;87,3;1011,28172;962,655914;33,774194;26,269032;18,864516;62,895161;4,3;1,993548;
2017-04-30;109,5;109,183588;98,876467;202,2;98,8;1013,285556;964,274444;30,603333;24,7;18,623333;70,941667;4,2;1,855556;
2017-05-31;98,6;91,395639;91,395639;188,9;109,1;1015,254839;965,831183;28,66;23,006452;17,05;75,879032;4,2;1,946237;
2017-06-30;85;73,399726;33,603884;189,7;26,7;1017,71;967,9;27,573333;21,676;15,573333;79,066667;4,2;2,341111;
2017-07-31;100;60,038505;50,570622;178;49,4;1021,313978;971,019355;26,054839;19,920645;13,580645;80,314516;5;2,377419;
2017-08-31;129,4;77,929988;14,952208;208,8;9,8;1017,684946;967,849462;29,145161;21,705806;15,845161;72,653226;5;2,175;
2017-09-30;null;86,919524;45,937886;197,3;44,1;1018,592222;968,913333;29,05;22,618667;17,223333;68,966667;5,1444;2,785433;
2017-10-31;null;129,037121;5,36457;261,6;2,9;1014,064516;965,235484;33,174194;25,529677;19,309677;58,314516;5,1444;2,345404;
2017-11-30;null;107,032262;107,032262;135,2;161;1012,295556;963,182222;29,74;23,964667;18,986667;74,133333;5,1444;1,903428;
2017-12-31;null;129,503713;81,331873;168,4;51,6;1011,635484;962,794624;31,63871;25,232258;19,512903;69,233871;5,1444;1,880748;
2018-01-31;null;135,992067;74,212547;230,8;60,9;1012,244086;963,463441;33,167742;25,772258;19,154839;65,822581;5,1444;1,936065;
2018-02-28;null;115,230771;115,230771;179,8;126;1011,333333;962,495238;31,492857;25,210714;19,171429;70,089286;5,1444;1,788291;
2018-03-31;null;122,962817;122,962817;201,8;229,8;1011,406452;962,580645;32,03871;25,14129;18,667742;73,701613;5,1444;1,897343;
2018-04-30;null;96,288606;93,878502;180,5;73,5;1014,053333;964,815556;29,576667;23,608;17,683333;77,783333;5,1444;2,05776;
2018-05-31;null;86,041353;81,343462;180,9;68,6;1015,82043;966,303226;28,493548;22,593548;16,503226;79,75;5,1444;2,157329;
2018-06-30;null;68,827949;68,827949;191,6;142,2;1017,918889;968,015556;27,496667;21,154667;15,203333;83,975;4,11552;1,88628;
2018-07-31;null;68,734267;60,282773;215,2;24,6;1018,502151;968,501075;27,83871;20,90129;14,645161;80,637097;4,11552;2,129671;
2018-08-31;null;85,063559;49,828524;190,7;18,6;1017,915054;968,298925;29,758065;22,34129;15,409677;75,145161;5,1444;2,118608;
2018-09-30;null;101,420743;32,93945;220,7;13,6;1015,178889;965,928889;31,96;23,93;16,763333;64,525;4,11552;2,149216;
2018-10-31;null;130,437964;130,437964;203,8;150,4;1012,727957;963,902151;33,003226;25,47;18,4;63,129032;5,1444;2,218177;
2018-11-30;null;113,323899;106,167442;164,8;102,8;1012,878889;963,841111;30,836667;24,462667;18,213333;71,625;5,1444;2,22924;
2018-12-31;null;111,898132;111,898132;185,1;195;1013,416129;964,3;30,474194;23,967097;17,612903;78,112903;5,1444;2,05776;
2019-01-31;null;134,53724;75,429601;239,5;2;1013,766667;964,967742;32,764516;25,716774;18,393548;65,943548;5;2,436571;
2019-02-28;null;137,875011;74,638494;196,4;60,3;1010,9;962,440476;34,782143;26,996429;19,442857;60,955357;3,3;1,959445;
2019-03-31;null;134,035021;134,035021;257,2;173,7;1012,430108;963,606452;33,503226;25,917419;18,719355;69,314516;5,1444;2,317746;
2019-04-30;null;110,40735;110,40735;209,9;118,4;1012,984444;964,043333;31,05;24,833333;18,93;77,45;3,08664;2,40072;
2019-05-31;null;99,241306;85,018299;203,6;71,5;1014,02043;964,798925;29,774194;23,855484;18,154839;79,104839;4,11552;1,974786;
2019-06-30;null;75,281094;59,366693;186,1;49,1;1018,074444;968,376667;28,346667;21,934667;15,683333;81,941667;5,1444;2,566484;
2019-07-31;null;66,934835;66,934835;191,2;44,4;1018,431522;968,365217;27,587097;20,557333;14,023333;83,266129;5,1444;2,303797;
2019-08-31;null;74,030886;73,229747;198,1;61,1;1019,754839;969,760215;27,709677;21,331333;14,99;79,475806;5,1444;2,317746;
2019-09-30;null;86,919524;70,491985;202,7;34,8;1016,476667;966,913333;30,133333;22,610345;15,996552;76,166667;4,11552;2,206376;
2019-10-31;null;118,174679;103,956489;242,1;91,9;1013,309677;964,324731;32,909677;24,789032;17,319355;67,943548;6,68772;2,505821;
2019-11-30;null;133,598722;64,807202;228,6;40,5;1010,93;962,405556;33,973333;26,004;18,966667;65,825;5,1444;2,2864;
2019-12-31;null;null;null;268;42,5;1010,989247;962,548387;35,051613;26,694194;18,822581;61,774194;5,1444;2,804528;
2020-01-31;null;null;null;202,2;267,4;1012,021505;962,970968;31,887097;25,043226;18,819355;77,080645;5,1444;2,074355;
2020-02-29;null;null;null;201,2;38,3;1011,743678;963,009195;32,358621;25,68;19,393103;76,025862;3,08664;1,702974;
2020-03-31;null;null;null;173;314,7;1012,244086;963,229032;30,870968;24,465806;18,358065;83,282258;5,1444;2,019039;
2020-04-30;null;null;null;148,3;230,9;1014,0875;964,869318;29,365517;23,704138;17,936667;84,672414;5,1444;1,864845;
2020-05-31;null;null;null;144,8;91,6;1016,120652;966,582609;27,693548;22,544;17,454839;87,032258;5,1444;2,019039;
2020-06-30;null;null;null;157,9;87,3;1017,831111;967,947778;26,55;21,167333;15,586667;88,158333;5,1444;1,983452;
2020-07-31;null;null;null;194,8;85,3;1018,109677;968,421505;26,767742;20,521935;14,493548;86,129032;5,1444;2,096481;
2020-08-31;null;null;null;192,2;63,6;1018,143011;968,116129;27,187097;20,893548;14,706452;83,112903;5,1444;2,030102;
2020-09-30;null;null;null;209,9;41,3;1016,818889;967,157778;29,833333;22,182;15,146667;78,416667;5,1444;2,17208;
2020-10-31;null;null;null;209,5;123,7;1013,114444;964,07;32,706667;24,682759;17,06;71,958333;5,1444;2,189228;
2020-11-30;null;null;null;143,4;308,1;1013,350562;964,057303;29,136667;23,160667;17,276667;85,116667;5,1444;1,890133;
2020-12-31;null;null;null;235,2;6,3;1012,559783;963,545055;31,283871;24,305333;17,653333;74,959677;3,08664;1,956003;
2021-01-31;null;null;null;209;37,2;1012,773913;963,790217;32,47;25,018667;17,954839;72,416667;5;2,551037;
2021-02-28;null;null;null;147,7;69,3;1012,15;963,175;31,292857;24,486429;18,085714;78,392857;5,6;2,278915;
2021-03-31;null;null;null;257,2;37,8;1012,297849;963,549462;34,054839;25,30129;17,409677;67,685484;5;2,41828;
2021-04-30;null;null;null;177,4;185,1;1013,438889;964,290805;30,882759;23,95;17,955172;80,85;5;2,434483;
2021-05-31;null;null;null;193,7;13,2;1015,802151;966,262366;29,454839;22,288;15,5;76,814516;4,2;1,991526;
2021-06-30;null;null;null;166,9;52,9;1017,241111;967,503333;28,48;21,720667;15,493333;81,166667;5;1,93799;
2021-07-31;null;null;null;198,9;24,4;1018,868817;968,829032;29,112903;21,624;14,212903;73,66129;9,77436;2,361999;
2021-08-31;null;null;null;193,3;56,3;1018,870968;968,987097;28,932258;21,73871;14,241935;73,935484;7,7166;2,627516;
2021-09-30;null;null;null;226,3;3,6;1015,563333;965,625556;32,85;24,469286;16,1;66,266667;5,1444;2,292116;
2021-10-31;null;null;null;204,7;269,7;1013,217204;964,264516;33,019355;25,082857;18,196774;70,040323;3,08664;1,781179;
2021-11-30;null;null;null;130,5;334,1;1012,296629;963,150562;29,475862;23,5944;17,51;84,827586;5,1444;1,676265;
2021-12-31;null;null;null;100,7;648;1011,963441;962,762366;28,941935;null;17,677419;87,112903;3,08664;1,360777;

