Nome: CAETITE
Codigo Estacao: 83339
Latitude: -14.07277777
Longitude: -42.48722221
Altitude: 876.29
Situacao: Fechada
Data Inicial: 1990-01-01
Data Final: 2019-07-31
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
1994-12-31;169,1;null;null;234,2;61,1;914,752688;null;null;18,670968;60,395161;null;null;null;
1995-01-31;215,7;null;null;292,7;37,8;914,893548;null;null;18,980645;43,975806;null;null;null;
1995-02-28;152,8;null;null;209,7;48,6;915,65119;null;null;19,578571;56,714286;null;null;null;
1995-03-31;200,5;null;null;null;102;914,755914;null;null;19,525806;58,516129;null;null;null;
1995-04-30;137,7;null;null;206,7;102;914,818889;null;null;18,856667;75,383333;null;null;null;
1995-05-31;150,2;null;null;202,9;8,1;915,907527;null;null;18,219355;67,629032;null;null;null;
1995-06-30;177,4;null;null;239,9;1,4;918,406667;null;null;15,866667;58,766667;null;null;null;
1995-07-31;179,7;null;null;233,8;15,8;918,304301;null;null;15,390323;63,83871;null;null;null;
1995-08-31;240,1;null;null;291;2,8;918,139785;null;null;15,248387;49,362903;null;null;null;
1995-09-30;264,9;null;null;253;7;918,091111;null;null;16,18;48,591667;null;null;null;
1995-10-31;244,9;null;null;240;156,6;914,951613;null;null;18,180645;48,830645;null;null;null;
1995-11-30;136,8;null;null;171,6;182,5;914,641111;null;null;18,05;66,141667;null;null;null;
1995-12-31;105,3;null;null;179,5;158,4;914,024731;null;null;18,729032;75,282258;null;null;null;
1996-01-31;154,7;null;null;11,9;9,9;913,965591;null;null;18,248387;59,153226;null;null;null;
1996-02-29;173,2;null;null;270,5;54,7;913,466667;null;null;18,62069;51,396552;null;null;null;
1996-03-31;200;null;null;245;9,9;914,330108;null;null;20,012903;56,532258;null;null;null;
1996-04-30;214,1;null;null;215;75,2;915,318889;null;null;18,706667;55,858333;null;null;null;
1996-05-31;202,1;null;null;231,3;1;916,754839;null;null;16,945161;47,41129;null;null;null;
1996-06-30;205,7;null;null;null;10,5;918,435556;null;null;15,373333;50,931034;null;null;null;
1996-07-31;209,5;null;null;null;0;919,351613;null;null;14,451613;48,024194;null;null;null;
1996-08-31;213,7;null;null;203,2;3,7;918,11828;26,211111;20,745185;15,890323;52,291667;null;null;null;
1996-09-30;261,8;null;null;261,1;1,4;917,002222;28,17;22,5;17,03;47,941667;10;5,614444;null;
1996-10-31;214,9;null;null;209,7;101,6;914,56129;28,825806;23,627097;18,86129;58,225806;8,3;4,373118;null;
1996-11-30;136,9;null;null;152,4;222,7;913,36;26,916667;22,252;18,893333;70,05;10;4,058889;null;
1996-12-31;139,6;null;null;192,7;155,4;913,705376;28,432258;23,226452;19,125806;67,333333;10,8;2,707527;null;
1997-01-31;91,8;null;null;182,7;184,9;913,664516;27,187097;22,546452;19,180645;75,508065;7,5;2,681522;null;
1997-02-28;136,8;null;null;200;27,6;914,833333;28,060714;22,626429;18,732143;66,241071;7,8;3,92381;null;
1997-03-31;83,8;null;null;135,8;234,4;914,226882;25,564516;21,42;18,748387;82,104839;10;3,405376;null;
1997-04-30;76,1;null;null;124,4;118,2;916,227778;25,096667;20,884;18,053333;80,146552;12,5;3,264444;null;
1997-05-31;90,4;null;null;160;5,2;917,977419;23,022581;19,214194;16,43871;76,816667;13,3;4,553763;null;
1997-06-30;98,4;null;null;221,1;9,3;916,878889;24,99;19,490667;15,36;72,216667;7,3;2,521348;null;
1997-07-31;142,8;null;null;205,2;32;921,432222;22,97;18,256;14,62;69,475;10,5;4,828889;null;
1997-08-31;217,7;null;null;276,8;0;919,873118;25,219355;19,46129;14,474194;56,637097;10;4,441667;null;
1997-09-30;258,5;null;null;257,9;35,8;915,454444;30,75;24,402;18,313333;49,1;10,8;3,938889;null;
1997-10-31;213,6;null;null;225,6;47,4;914,309677;29,845161;24,013548;19,058065;61,806452;9,8;3,758696;null;
1997-11-30;214,4;null;null;249,6;94;914,361111;29,943333;24,172667;19,283333;61,966667;8,3;3,376667;null;
1997-12-31;157,4;null;null;220,8;124,6;914,684946;29,612903;24,061935;19,722581;64,895161;9;3,583871;null;
1998-01-31;160,3;null;null;210,4;94,3;914,294624;29,93871;24,410323;20,090323;64,91129;6,3;2,896739;null;
1998-02-28;137,3;null;null;193,2;165,3;915,016667;30,478571;24,812857;20,407143;62,928571;6,6;2,697619;null;
1998-03-31;181,5;null;null;222,9;36,6;914,195699;30,754839;24,989032;20,53871;63,008065;9,5;4,15;null;
1998-04-30;213,8;null;null;259,2;4;914,343333;30,716667;24,948;19,963333;56,483333;9,5;3,962921;null;
1998-05-31;195;null;null;238;6,9;917,032258;28,312903;22,943226;18,219355;59,895161;9,1;4,650538;null;
1998-06-30;187,5;null;null;233,1;1;919,277778;25,563333;20,445333;16,11;62,516667;11,6;5,158889;null;
1998-07-31;199,7;null;null;251,9;1,4;918,746237;26,019355;20,653548;16,23871;58,83871;8,6;4,731522;null;
1998-08-31;226,1;null;null;273,9;5,6;917,772043;27,087097;21,786452;16,748387;51,943548;10;4,904301;null;
