Nome: STa. R. DE CASSIA (IBIPETUBA)
Codigo Estacao: 83076
Latitude: -11.00277777
Longitude: -44.52499999
Altitude: 450.01
Situacao: Operante
Data Inicial: 1990-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Mensal
Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
2013-01-31;149,4;135,564926;135,564926;162,1;194,5;961,280645;32,012903;25,928387;21,367742;71,395161;7,1;1,606522;null;
2013-02-28;null;142,535193;84,600502;246,8;11,6;960,384524;34,064286;27,227857;20,932143;60,651786;5;1,642857;null;
2013-03-31;164,4;149,220835;133,709012;239;128,7;960,752688;34,43871;26,975484;21,067742;62,725806;8,3;1,729348;null;
2013-04-30;139,7;132,891817;121,366669;239,3;118,4;961,941111;32,41;25,98;20,613333;69,291667;3,3;1,47;null;
2013-05-31;170,2;121,011285;52,025394;290,7;41,6;962,539785;33,203226;25,712903;19,280645;63,008065;4,3;1,450047;null;
2013-06-30;243,1;112,996295;5,820744;285;0;963,195556;33,723333;25,330667;17,76;54,808333;4,3;1,561111;null;
2013-07-31;282,3;110,477173;2,055629;300,5;,2;964,363441;33,358065;24,948387;16,33871;47,637097;4,5;2,002645;null;
2013-08-31;301,3;116,732118;,635109;315,1;0;963,37957;34,012903;25,305161;16,422581;42,322581;3,8;1,621505;null;
2013-09-30;371,7;155,790484;,426397;297,3;,3;962,451111;36,3;28,192;20,09;38,383333;6,6;2,382955;null;
2013-10-31;348;177,98836;20,14806;284,2;20,1;961,188172;36,370968;28,542581;21,316129;45,290323;5,3;2,257609;null;
2013-11-30;220,4;149,582531;149,582531;223,3;258,8;960,098889;34,043333;27,289333;21,126667;57,158333;5;1,644444;null;
2013-12-31;85,9;120,928335;120,928335;156,3;385,4;960,769892;30,574194;24,825806;20,396774;79,241935;5,3;1,545161;null;
2014-01-31;184,8;143,62358;85,405162;262,5;12,3;961,736559;33,058065;26,356129;20,112903;62,846774;3,6;1,311828;null;
2014-02-28;144,3;118,853615;61,566012;179,1;48,3;961,340476;32,035714;25,732857;20,125;68,928571;5,1;1,39881;null;
2014-03-31;108,9;125,64622;125,64622;213,2;130,6;962,133333;31,690323;25,543871;20,1;75,33871;3,6;1,48022;null;
2014-04-30;129,4;115,598581;81,267866;267,1;75,9;962,616667;32,316667;25,621333;19,773333;70,758333;4;1,47;null;
2014-05-31;178,9;118,189368;15,355188;269,1;8,6;963,194624;32,606452;25,344516;18,490323;60,879032;null;null;null;
2014-06-30;204,2;101,374614;6,178847;300,2;3,9;964,568889;32,766667;24,516;15,733333;48,825;null;null;null;
2014-07-31;257,9;106,521053;,904838;314,6;0;966,232258;32,845161;24,682581;15,658065;47,112903;null;null;null;
2014-08-31;null;113,967126;,323626;327,3;0;965,596774;34,212903;25,243226;15,251613;39,080645;null;null;null;
2014-09-30;349,2;157,482498;,12072;298;0;963,654444;36,363333;27,934667;18,506667;36,475;null;null;null;
2014-10-31;344,1;176,116145;36,62371;271,7;36,6;962,565591;36,164516;28,447097;20,032258;40,879032;null;null;null;
2014-11-30;166,2;154,638627;154,638627;219;216,8;960,693333;34,566667;27,516;20,463333;59,091667;null;null;null;
2014-12-31;134,8;128,412612;128,412612;216,6;175,9;961,51828;31,812903;25,384516;19,235484;68,201613;null;null;null;
2015-01-31;197,4;148,608942;144,100574;280,4;117;961,562366;33,825806;26,558065;19,083871;58,895161;null;null;null;
2015-02-28;null;106,767124;106,767124;189,5;156,2;961,87439;31,242857;24,907857;18,971429;71,973214;null;null;null;
2015-03-31;null;131,669494;115,564504;240,4;69,2;961,297849;32,641935;25,838065;19,654839;65,83871;null;null;null;
2015-04-30;113,8;128,417084;128,417084;215,9;161,1;961,795556;33,316667;26,257333;20,1;71,258333;null;null;null;
2015-05-31;null;112,67801;67,743771;279,6;12,5;963,184946;31,590323;25,050323;18,06129;64,040323;null;null;null;
2015-06-30;170,8;100,134899;20,227685;270,1;0;964,909195;32,855556;24,506;15,503448;55,391667;null;null;null;
2015-07-31;247,3;107,829066;7,750918;305,4;0;964,719355;33,558065;24,91871;15,212903;50,91129;null;null;null;
2015-08-31;266,5;115,344091;2,735092;317,3;0;964,132258;34,277419;25,07871;14,12;47,346774;null;null;null;
2015-09-30;308,2;159,186736;1,004287;299;0;961,683333;37,696667;28,107333;16,813333;39,591667;null;null;null;
2015-10-31;null;187,548975;34,301332;291,2;34,1;960,35914;37,893333;29,211613;19,822581;43,403226;null;null;null;
2015-11-30;null;176,003836;132,81941;259,2;132,8;959,327778;35,96;28,488966;20,224138;49,641667;null;null;null;
2015-12-31;null;179,893604;43,326753;293,1;43,3;960,76129;36,683871;28,198065;19,416129;49,895161;null;null;null;
2016-01-31;null;118,910319;118,910319;157,3;827,7;960,883871;31,648387;25,038065;19,680645;81,596774;null;null;null;
2016-02-29;null;130,444994;95,135416;282,1;33,8;961,757471;33,582143;26,231429;18,355172;60,431034;null;null;null;
2016-03-31;null;152,439261;57,926284;289;31,5;961,807692;34,44;27,297333;19,632258;58,033333;null;null;null;
2016-04-30;null;134,293383;8,595405;277,7;,3;961,486667;34,646667;26,716667;17,806667;52,525;null;null;null;
2016-05-31;null;120,937318;2,064781;296,3;0;963,503261;34,6;25,725161;15,848387;52,564516;null;null;null;
2016-06-30;null;106,423197;,575171;299,5;0;964,872222;33,863333;24,937333;14,86;53,983333;null;null;null;
2016-07-31;null;92,864359;,183253;322;0;965,132258;33,064516;23,62129;12,358065;50,419355;null;null;null;
2016-08-31;null;123,935415;,085031;313,8;0;963,693548;34,883871;26,209032;14,829032;45,306452;null;null;null;
2016-09-30;null;138,093215;17,424292;257,5;17,4;962,682222;35,416667;27,06;17,263333;48,633333;null;null;null;
2016-10-31;null;172,549892;28,907902;281,5;28,9;960,545161;36,216129;28,115484;19,074194;46,814516;null;null;null;
2016-11-30;null;153,023976;132,200463;227,8;132,2;960,111111;34,483333;27,266;19,17;56,916667;null;null;null;
2016-12-31;161,5;139,414959;139,414959;263,1;179,5;960,646237;33,516129;26,076774;18,109677;61,935484;null;null;null;
2017-01-31;156,1;140,362816;140,362816;263,5;199,4;960,262366;34,012903;26,372258;18,454839;64,870968;null;null;null;
2017-02-28;87,6;106,767124;106,767124;162,1;261,5;961,127381;31,196429;24,742857;18,35;77,9375;null;null;null;
2017-03-31;101,4;121,251516;121,251516;221,7;139,3;961,080435;32,119355;25,268387;18,4;72,935484;null;null;null;
2017-04-30;null;121,184687;96,20514;260,1;41,1;961,786667;32,79;25,715333;18,22;64,333333;null;null;null;
2017-05-31;156,6;122,438958;32,652636;281,3;1,1;962,739785;34,167742;25,610323;16,241935;55,451613;null;null;null;
2017-06-30;229,4;100,134899;8,820865;291,7;,4;964,21;33,586667;24,436;13,473333;52,991667;null;null;null;
2017-07-31;220,2;85,876508;2,836253;313,9;0;967,083871;31,306452;22,658065;11,696774;51,693548;null;null;null;
2017-08-31;246,8;118,131252;1,445238;322,5;0;963,843011;34,603226;25,103871;13,626667;48,645161;null;null;null;
2017-09-30;null;127,374204;,460844;309,1;0;964,51;34,32;26,146667;16,356667;47,4;null;null;null;
2017-10-31;null;193,446665;,153155;315,2;0;960,719355;37,806452;28,974194;18,325806;42,806452;null;null;null;
2017-11-30;null;139,803834;69,713036;197,2;69,7;960,064444;34,17;26,729333;18,746667;56,725;null;null;null;
2017-12-31;null;139,401065;139,401065;213,2;163,7;960,424731;33,190323;26,013548;18,112903;62,717742;null;null;null;
2018-01-31;null;146,934528;61,360018;251,9;45,9;960,635484;34,058065;26,112258;17,887097;59,129032;null;null;null;
2018-02-28;null;108,067543;108,067543;165,4;189,1;961,054762;30,775;24,597857;17,546429;73,5625;null;null;null;
2018-03-31;null;115,553209;115,553209;212,5;126,7;961,306452;31,248387;24,932258;17,687097;73,814516;null;null;null;
2018-04-30;null;112,871175;104,227172;258,4;68,2;962,557778;31,306667;25,159333;16,87;65,225;null;null;null;
2018-05-31;null;116,795035;44,63728;301;,7;963,430108;33,270968;25,332903;15,209677;53,217742;null;null;null;
2018-06-30;null;88,28976;12,665911;299,2;1;965,01;32,796667;23,485333;12,013333;51,475;null;null;null;
2018-07-31;null;87,009644;4,863503;320,8;0;964,882796;32,977419;23,157419;11,045161;47,612903;null;null;null;
2018-08-31;null;125,295081;16,749443;304,8;14,4;964,197849;35,058065;25,69871;13,970968;42,814516;null;null;null;
2018-09-30;null;155,790484;,913119;293,7;0;961,237778;36,92;27,702;16,42;39,025;null;null;null;
2018-10-31;null;176,116145;84,24652;276,2;84,9;960,167742;36,703226;28,427742;18,396774;48,016129;null;null;null;
2018-11-30;null;139,803834;138,900873;216,8;138,9;960,274444;33,62;26,418;18,013333;58,766667;null;null;null;
2018-12-31;null;122,401236;122,401236;211,7;187,1;962,221505;31,864516;25,025161;17,174194;68,548387;null;null;null;
2019-01-31;null;151,995889;85,382512;252,3;48,2;961,933333;35,074194;26,832903;17,164516;52,024194;null;null;null;
2019-02-28;null;114,728464;114,728464;191,2;174,8;961,079518;33,033333;25,483704;17,407143;69,907407;null;null;null;
2019-03-31;null;125,645107;125,645107;255,4;183,2;961,783696;32,429032;25,454839;17,654839;72,362903;null;null;null;
2019-04-30;null;125,49386;108,956168;224,7;61,9;961,37;32,77;26,096;17,376667;66,625;null;null;null;
2019-05-31;null;118,196049;73,520689;null;46,4;961,793478;33,587097;25,613548;16,319355;62,153226;null;null;null;
2019-06-30;null;92,915366;15,625899;null;0;964,582222;33,036667;23,964667;12,853333;52,2;null;null;null;
2019-07-31;null;95,228682;6,26256;null;0;964,495699;33,848387;23,630968;11,951613;51,975806;null;null;null;
2019-08-31;null;108,573489;2,606124;null;0;965,206452;34,567742;24,622581;12,516129;47,5;null;null;null;
2019-09-30;null;71,909128;,681293;null;0;962,204444;37,126667;27,257333;14,98;42,533333;null;null;null;
2019-10-31;null;191,462197;37,708869;null;37,2;960,180645;37,49;28,694667;18,409677;43,008065;null;null;null;
2019-11-30;null;177,858816;106,17087;null;89,9;957,591111;37,066667;28,618667;18,453333;47,541667;null;null;null;
2019-12-31;null;null;null;null;38,5;959,18172;36,503226;27,997419;18,183871;52,145161;null;null;null;
2020-01-31;null;null;null;null;239,3;960,57957;32,822581;25,581935;17,419355;71,741935;null;null;null;
2020-02-29;null;null;null;null;136,4;961,54186;32,246429;25,226429;17,310345;74,794643;null;null;null;
2020-03-31;null;null;null;null;249,7;961,528261;31,241935;24,688;17,046667;78,983871;null;null;null;
2020-04-30;null;null;null;null;48,6;961,965556;32,46;25,151333;16,66;72,116667;null;null;null;
2020-05-31;null;null;null;null;6,4;963,532609;32,813333;24,750667;15,232258;63,791667;null;null;null;
2020-06-30;null;null;null;null;0;964,243333;32,913333;23,974667;12,283333;52,45;null;null;null;
2020-07-31;null;null;null;null;0;964,112903;33,329032;23,807097;11,390323;48,16129;null;null;null;
2020-08-31;null;null;null;null;,3;963,905376;34,719355;24,921935;12,080645;43,741935;null;null;null;
2020-09-30;null;null;null;null;,5;961,727273;36,486667;27,126207;14,36;42;null;null;null;
2020-10-31;null;null;null;null;61,6;960,521505;37,763333;28,108276;16,196667;42,933333;null;null;null;
2020-11-30;null;null;null;null;233,8;960,920225;32,976667;24,898;15,796667;67,333333;null;null;null;
2020-12-31;null;null;null;null;81,9;960,678495;34,509677;26,149032;16,006452;60,83871;null;null;null;
2021-01-31;null;null;null;null;87;960,372043;35,016129;26,802581;16,96129;58,766129;null;null;null;
2021-02-28;null;null;null;null;324,9;961,22381;31,939286;24,39;16,328571;80,6875;null;null;null;
2021-03-31;null;null;null;null;46,7;961,727957;32,551613;24,953548;15,73871;70,290323;null;null;null;
2021-04-30;null;null;null;null;118,4;961,882222;32,49;24,534667;15,496667;74,975;null;null;null;
2021-05-31;null;null;null;null;0;963,487097;33,506452;24,384667;13,766667;54,096774;null;null;null;
2021-06-30;null;null;null;null;0;964,287778;34,276667;24,938667;13,11;50,633333;null;null;null;
2021-07-31;null;null;null;null;0;965,14086;33,993548;24,086452;10,974194;52,024194;null;null;null;
2021-08-31;null;null;null;null;0;964,183871;34,109677;24,465161;11,558065;48,717742;null;null;null;
2021-09-30;null;null;null;null;0;962,16;37,75;28,122143;15,44;44,75;null;null;null;
2021-10-31;null;null;null;null;65,7;960,531183;37,293548;28,659355;17,712903;49,766129;null;null;null;
2021-11-30;null;null;null;null;237;960,855056;32,986667;null;null;74,801724;null;null;null;
2021-12-31;null;null;null;null;211,9;959,749333;null;null;null;84,645833;null;null;null;

