Nome: MORRO DO CHAPEU
Codigo Estacao: 83184
Latitude: -11.547494
Longitude: -41.151165
Altitude: 1001.66
Situacao: Operante
Data Inicial: 1990-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
1995-12-31;128,3;null;null;173,1;146,6;901,96129;26,429032;21,345806;17,36129;82,403226;5;2,741935;null;
1996-01-31;184,5;null;null;242,9;13,6;901,732258;27,096774;21,263871;16,822581;74,862903;6;2,892473;null;
1996-02-29;234,5;null;null;259,2;11,5;901,344828;29,541379;22,508276;17,296552;70,241379;6;2,701149;null;
1996-03-31;259,8;null;null;null;,7;901,273118;30,380645;23,562581;18,180645;66,701613;6;2,774194;null;
1996-04-30;163,7;null;null;147,4;26,8;902,598889;26,873333;21,53;18,02;78,241667;7;3,702222;null;
1996-05-31;171,2;null;null;169,1;26,2;903,947312;25,712903;20,234194;16,609677;77,25;6;2,946237;null;
1996-06-30;111,9;null;null;151,7;47,5;905,621111;23,023333;18,166667;15,08;83,666667;6;3,866667;null;
1996-07-31;148,7;null;null;191;21,9;906,931183;22,487097;17,351613;13,935484;81,362903;6;3,344086;null;
1996-08-31;155,4;null;null;169,9;21,1;905,977419;23,735484;18,10129;14,764516;80,475806;6;3,741935;null;
1996-09-30;205,9;null;null;198,8;23,6;904,691111;25,45;19,473333;15,676667;74,875;6;3,733333;null;
1996-10-31;232,5;null;null;208,7;31,2;902,754839;27,667742;21,37871;16,906452;70,258065;7;3,236559;null;
1996-11-30;158,9;null;null;144,1;224,2;901,452222;25,833333;21,149333;17,493333;75,758333;6;3,455556;null;
1996-12-31;210,5;null;null;218,7;7,7;901,966667;28,103226;22,370968;18,016129;65,153226;6;3,053763;null;
1997-01-31;156;null;null;194,7;149,3;901,515054;27,190323;21,902581;18,280645;72,177419;6;2,849462;null;
