Nome: SENHOR DO BONFIM
Codigo Estacao: 83088
Latitude: -10.443072
Longitude: -40.148244
Altitude: 532.09
Situacao: Desativada
Data Inicial: 1990-01-01
Data Final: 2011-07-31
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
1994-09-30;198,6;null;null;183,3;16,1;952,925556;28,586667;22,818667;18,136667;61,791667;7;3,911111;null;
1994-10-31;261,8;null;null;249,6;,5;950,143011;31,367742;24,984516;19,396774;52,822581;7;3,473118;null;
1994-11-30;252,6;null;null;237,3;45,2;949,442222;32,1;25,714;19,91;51,725;7;2,552222;null;
1994-12-31;274,7;null;null;238,7;6,1;949,024731;32,712903;26,427742;20,683871;50,153226;7;2,741935;null;
1995-01-31;245,3;null;null;249,6;78,9;949,334409;32,680645;26,466452;20,754839;51,379032;5;2,043011;null;
1995-02-28;216,9;null;null;227,4;31,8;949,396429;33,053571;27,036429;21,989286;54,696429;7;2,02381;null;
1995-03-31;243,7;null;null;224,6;51,9;948,726882;32,280645;26,830968;21,667742;55,129032;7;2,27957;null;
1995-04-30;149,5;null;null;190,3;106,4;948,954444;29,756667;24,924;21,02;67,891667;5;2,183333;null;
1995-05-31;151;null;null;162;96,9;950,355914;29,041935;24,444516;20,641935;69,080645;7;2,774194;null;
1995-06-30;116,5;null;null;127,5;36;953,062222;26,183333;21,916667;18,836667;76,05;7;3,757778;null;
1995-07-31;118;null;null;153,2;87,5;953,190323;25,770968;21,017419;17,854839;76,33871;7;3,231183;null;
1995-08-31;179,2;null;null;204,6;27,8;953,404301;27,219355;21,930968;17,93871;65,66129;7;3,688172;null;
1995-09-30;221,3;null;null;213,8;13,4;953,686667;28,983333;23,118;18,373333;60;7;4,211111;null;
1995-10-31;296,7;null;null;286,7;,2;949,431183;32,383871;25,885161;19,729032;46,419355;7;2,848387;null;
1995-11-30;193,5;null;null;156,1;97,4;949,658889;30,373333;24,813333;20,433333;64,641667;7;2,388889;null;
1995-12-31;153,7;null;null;195,9;124,9;949,262366;30,667742;25,267742;20,916129;66,564516;5;1,677419;null;
1996-01-31;221,4;null;null;252,5;4,3;948,845161;31,451613;25,733548;21,012903;56,459677;7;2,870968;null;
1996-02-29;261,7;null;null;256,3;2,8;948,07931;33,534483;27,228966;21,817241;48,655172;7;2,471264;null;
1996-03-31;280,6;null;null;244,3;24,5;948,458065;33,716129;27,775484;22,380645;48,685484;7;2,365591;null;
1996-04-30;153,4;null;null;172,2;82,3;950,147778;29,873333;24,834;21,21;69,083333;7;3,111111;null;
1996-05-31;121,3;null;null;170,4;119,7;951,42043;27,774194;23,237419;19,86129;70,354839;7;2,612903;null;
1996-06-30;74;null;null;120,6;112,8;953,662222;24,686667;20,669333;18,003333;82,091667;7;3,344444;null;
1996-07-31;135;null;null;173,3;35,5;954,695699;25,758065;20,84;17,5;69,814516;7;3,623656;null;
1996-08-31;152,4;null;null;152;32,3;954,054839;26,722581;21,392258;17,590323;68,645161;7;3,709677;null;
1996-09-30;200,8;null;null;209,4;29,7;952,447778;28,936667;23,254;18,743333;61,241667;7;3,7;null;
1996-10-31;272,1;null;null;245,7;,9;950,043011;32,048387;25,90129;20,490323;50,370968;7;3,021505;null;
1996-11-30;184,8;null;null;135,5;191,9;948,658889;30,25;24,852667;20,803333;65,683333;7;2,955556;null;
1996-12-31;193,8;null;null;257,9;59,7;949,045161;31,416129;25,661935;20,929032;59,91129;5;1,956989;null;
1997-01-31;166,7;null;null;172,3;57,1;948,891398;30,545161;25,302581;21,383871;65,346774;5;1,967742;null;
1997-02-28;136;null;null;195,7;105;950,25;30,203571;24,470714;20,675;69,821429;5;2,797619;null;
1997-03-31;102,8;null;null;150,8;197,9;949,895699;28,409677;23,776774;20,719355;77,5;7;2,569892;null;
1997-04-30;92;null;null;147;71;951,195556;27,596667;23,34;20,496667;77,55;7;2,588889;null;
1997-05-31;53,7;null;null;100,7;162;952,836559;24,787097;21,311613;19,296774;87,120968;7;3,72043;null;
1997-06-30;86,5;null;null;161,4;26,7;952,021111;26,356667;21,671333;18,426667;77,075;7;2,6;null;
1997-07-31;91,7;null;null;149,3;87,8;954,891398;25,209677;20,483871;17,696774;77,177419;7;3,505376;null;
1997-08-31;153,9;null;null;204,8;16,9;954,912903;27,390323;21,365806;17,645161;65,540323;7;3,88172;null;
1997-09-30;229,6;null;null;254,5;0;950,484444;32,376667;25,102667;19,593333;48,358333;7;2,466667;null;
1997-10-31;255,6;null;null;257;59,7;949,139785;33,090323;26,243871;20,751613;52,112903;7;3,021505;null;
1997-11-30;232,4;null;null;245,9;69,2;949,128889;32,283333;25,824667;21,003333;55,241667;5;2,411111;null;
1997-12-31;252,9;null;null;252,5;25;949,364516;33,216129;26,820645;21,590323;55,169355;5;2,88172;null;
1998-01-31;197,6;null;null;201,3;131,5;948,729032;32,122581;26,346452;21,767742;62,427419;5;2,645161;null;
1998-02-28;176,2;null;null;185,1;50,2;950,211905;32,314286;26,474286;21,925;61,696429;7;2,545238;null;
1998-03-31;261;null;null;236;19,3;949,153763;33,622581;27,232258;22,225806;55,629032;7;2,989247;null;
1998-04-30;225,4;null;null;232,3;35,4;949,927778;32,246667;26,278;21,416667;58,775;7;3,311111;null;
1998-05-31;206,7;null;null;183,8;17,4;952,290323;30,051613;24,526452;20,43871;64,379032;7;3,650538;null;
1998-06-30;125,8;null;null;117,3;89,8;954,613333;25,99;21,567333;18,92;76,916667;7;3,777778;null;
1998-07-31;139;null;null;128,1;37,7;954,417204;26,345161;21,594839;18,6;74,959677;7;3,537634;null;
1998-08-31;208,8;null;null;203,8;79,3;953,319355;28,229032;22,626452;18,651613;65,75;7;3,947312;null;
1998-09-30;249;null;null;230,9;18;952,53;30,086667;23,895333;19,173333;58,116667;7;3,788889;null;
1998-10-31;323,2;null;null;251,8;2,9;951,010753;32,53871;25,912258;20,280645;49,895161;7;3,698925;null;
1998-11-30;230,4;null;null;196,8;52,4;948,274444;32,603333;26,344667;21,373333;57,366667;7;2,255556;null;
