Nome: PAULO AFONSO
Codigo Estacao: 82986
Latitude: -9.378106
Longitude: -38.226771
Altitude: 255.04
Situacao: Desativada
Data Inicial: 1990-01-01
Data Final: 2015-04-30
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
2011-01-31;282,2;168,570772;21,504862;261;31,7;981,045161;34,583871;27,674839;22,416129;60,064516;7,5;3,878261;null;
2011-02-28;218,8;151,803262;43,000962;235,1;43;981,727381;34,682143;27,697143;22,553571;63,0625;8,3;3,630952;null;
2011-03-31;null;null;null;null;null;980,762069;33,926316;28,074737;23,273684;66,052632;6,7;null;null;
2011-04-30;null;null;null;164,9;19,5;982,605195;32,407692;26,47;22,226923;72,019231;7,8;4,025974;null;
2011-05-31;119,2;103,86308;71,529428;136,2;51,4;984,1;29,470968;24,516129;20,506452;78,943548;6,3;3,592473;null;
2011-06-30;149,2;91,400889;31,088297;null;15,4;985,837778;29,8;24,089333;19,873333;73,516667;6,3;3,741111;null;
2011-07-31;null;null;null;null;38,7;986,529167;28,475;23,021667;19,470833;77,010417;7,2;4,0125;null;
2011-08-31;null;null;null;null;null;986,474545;29,994444;23,531111;18,9;68,444444;6,7;null;null;
2011-09-30;null;null;null;null;null;987,616;30,847059;24,236471;19,652941;66,029412;7,2;null;null;
2011-10-31;256,5;null;null;252,6;13;982,823656;33,403226;26,710323;21,8;64,185484;6,7;3,665591;null;
2011-11-30;null;146,78426;9,649231;251,9;2;982,562222;33,573333;26,897333;21,853333;64,491667;7,8;3,484444;null;
2011-12-31;null;182,142456;1,970426;259,2;0;982,013978;35,519355;28,406452;22,716129;56,604839;8;3,992473;null;
2012-01-31;null;174,896204;,314181;271,9;0;982,225806;35;27,998065;22,667742;57,645161;9;4,464516;null;
2012-02-29;null;149,557065;57,53981;239,3;57,5;982,286207;33,689655;27,382069;22,503448;62,448276;7,7;4,491954;null;
2012-03-31;null;164,702451;,021276;289,8;0;982,755914;34,558065;27,758065;22,574194;59,475806;7,5;4,48172;null;
2012-04-30;null;150,108772;,003945;285,4;0;982,826966;34,023333;27,526207;22,293103;59,37931;7;4,025843;null;
2012-05-31;null;134,040161;18,400775;262,3;18,4;984,734409;32,067742;26,454839;21,703226;64,943548;6,7;3,830108;null;
2012-06-30;null;105,150207;20,300204;212,4;20,3;986,104444;30,756667;25,288;21,2;68,541667;6,7;4,397727;null;
2012-07-31;null;84,410771;41,000054;164,7;41;987,150538;28,035484;23,20129;19,683871;77,016129;8;3,935484;null;
2012-08-31;null;89,671527;27,100046;228,6;27,4;988,462366;28,777419;23,177419;19,293548;73,258065;8,3;4,486022;null;
2012-09-30;null;108,226036;14,900032;257,3;14,9;987,248889;31,446667;24,915333;19,763333;63,25;8,3;4,811364;null;
2012-10-31;null;null;null;272,4;1,6;984,344086;32,477419;25,86;21,032258;62,758065;8,7;4,556522;null;
2012-11-30;null;183,448413;9,5;274,6;9,5;981,274444;35,376667;28,39;22,876667;57,141667;8;3,501111;null;
2012-12-31;null;184,37859;0;289;0;981,448387;35,232258;28,368387;23,125806;56,419355;8,3;3,954839;null;
2013-01-31;null;185,860394;50,7;217,4;50,7;982,652688;34,329032;28,189032;23,358065;60,056452;8;3,631183;null;
2013-02-28;null;163,322781;0;250,8;0;982,282143;34,639286;28,313571;23,266667;55,892857;8,3;4,261905;null;
2013-03-31;null;188,327222;0;277,7;0;982,416129;35,245161;28,938065;23,609677;55,548387;7,7;3,594624;null;
2013-04-30;null;159,807235;55,8;243,6;55,8;983,107778;33,864286;27,95;23,21;61,883333;8,3;3,641111;null;
2013-05-31;null;117,508456;46,7;207,9;46,7;984,839785;30,33871;25,493548;22,145161;76,516129;6,3;3,173118;null;
2013-06-30;null;112,563582;11,6;220,6;11,6;985,698889;31,1;25,430345;21,37931;69,933333;6,3;3,482222;null;
2013-07-31;null;93,453041;80,4;195,3;80,4;987,129032;28,567742;23,479355;20,38;77,137097;7;3,188172;null;
2013-08-31;null;96,334473;21,2;231,9;21,2;986,652688;29,835484;24,034839;20,196667;70,370968;8,3;3,752688;null;
2013-09-30;null;122,175283;2;266,5;2;985,875556;32,956667;25,793333;20,666667;60,266667;6,7;4,388889;null;
2013-10-31;null;139,621955;59,7;280,7;59,7;984,33871;33,003226;26,434839;21,583871;61,677419;7,5;4,08172;null;
2013-11-30;null;148,667282;0;252,1;0;982,15;33,293333;27,078667;22,033333;58,05;7,5;3,694444;null;
2013-12-31;null;169,215487;67,6;251,4;67,6;981,73913;33,851613;28,016129;23;60,096774;6,7;2,901075;null;
2014-01-31;null;164,398593;7,6;291,2;7,6;983,080435;33,919355;27,767742;22,454839;55,854839;6,7;3,724176;null;
2014-02-28;null;146,218406;20,2;218,1;20,2;982,265476;33,7;27,657143;22,725;58,732143;7,7;3,697468;null;
2014-03-31;null;166,868762;38,7;245,3;38,7;982,536559;33,541935;27,909032;23,36129;61,540323;7,5;3,449438;null;
2014-04-30;null;148,347104;53,7;238,3;53,8;982,894444;32,323333;27,297333;23,35;68,116667;6,7;2,619753;null;
2014-05-31;null;105,320678;52,5;172,8;53,4;984,097826;28,758065;24,730667;21,674194;78,3;7,8;2,74375;null;
2014-06-30;null;96,741078;28,7;183,4;31,6;986,064444;29,913333;24,447333;20,79;73,533333;6,5;3,362222;null;
2014-07-31;null;88,18864;71,2;191,2;71,2;988,335484;29,03;23,696129;20,090323;73,387097;6,5;3,536559;null;
2014-08-31;null;89,613117;39,6;230,6;39,6;987,754839;28,829032;23,466452;19,454839;71,153226;7;3,634409;null;
2014-09-30;null;114,231585;17,7;241,3;17,7;986,156667;32,213333;25,243448;20,493103;64,383333;7,7;3,893258;null;
2014-10-31;null;132,487763;11,8;219,3;11,8;985,229032;32,787097;26,105806;21,474194;62,774194;7,2;4,527957;null;
2014-11-30;null;160,326871;32,7;265,7;32,7;982,74;34,373333;27,583333;22,343333;58,391667;6,7;3,445455;null;
2014-12-31;null;169,215487;5,2;258,7;5,2;983,139785;34,348387;27,647742;22,535484;59,653226;7;3,47375;null;
2015-01-31;null;192,667856;4,3;293,4;4,3;983,755914;35,309677;28,17871;22,870968;60,016129;6,7;3,831034;null;
2015-02-28;null;159,405416;53,3;219,6;53,3;982,804762;34,810714;28,26;23,3;59,857143;null;null;null;
2015-03-31;null;183,887605;12,5;288,3;12,5;982,349462;35,283871;28,764516;23,554839;55,959677;null;null;null;
2015-04-30;null;173,954634;43,3;287,8;43,3;982,692135;35,076667;28,680667;23,68;61,183333;null;null;null;

