Nome: ITIRUCU (JAGUAQUARA)
Codigo Estacao: 83295
Latitude: -13.52777777
Longitude: -40.11972221
Altitude: 757.53
Situacao: Desativada
Data Inicial: 1990-01-01
Data Final: 2016-01-30
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
1994-12-31;163,7;null;null;187,1;18,1;926,032258;29,119355;22,352903;18,351613;null;5;2,637097;null;
1995-01-31;210,1;null;null;261,3;48,7;926,05;31,606452;23,485806;18,435484;null;5;2,65;null;
1995-02-28;null;null;null;null;1,6;925,985714;31,361905;24,084;19,371429;null;3,3;null;null;
1995-03-31;null;null;null;null;27,4;925,022857;29,777778;23,768889;20,011111;null;4;null;null;
1995-04-30;109,1;null;null;141,1;47,1;925,631667;28,096667;22,376667;19,076667;null;5;2,536667;null;
1995-05-31;92,7;null;null;126,1;36,2;927,054839;26,709677;21,61871;18,7;null;5;2,185484;null;
1995-06-30;82,5;null;null;104,4;69,7;929,49;23,7;19,034667;16,2;null;6,6;2,383333;null;
1995-07-31;56,4;null;null;104,3;81,8;929,68871;22,703226;18,207097;15,73871;null;5;2,096774;null;
1995-08-31;90,2;null;null;168,3;34,5;929,922581;23,767742;18,470968;15,177419;null;5;2,345161;null;
1995-09-30;111,7;null;null;188,7;59,4;930,436667;25,04;19,148;15,616667;null;5;2,651667;null;
1995-10-31;174,3;null;null;213,4;29,3;926,537097;28,483871;21,57871;17,36129;null;5;2,730645;null;
1995-11-30;106,8;null;null;132,3;201,4;926,195;26,766667;21,148667;18,02;null;5;2,696667;null;
1995-12-31;94,7;null;null;158,6;133,9;925,180645;27,664516;22,218065;18,725806;null;5;2,304839;null;
1996-01-31;143,8;null;null;237;30,5;925,151613;29,048387;22,446452;18,174194;null;4;2,31129;null;
1996-02-29;null;null;null;null;0;null;null;null;null;null;null;null;null;
1996-03-31;null;null;null;null;21,3;925,372222;30,205263;23,62;19,578947;null;3,3;null;null;
1996-04-30;100,3;null;null;157,2;59,1;926,455;27,143333;21,774;18,67;null;6,6;2,721667;null;
1996-05-31;108,1;null;null;173,2;21,5;927,816129;26,248387;20,452903;16,854839;null;4,5;2,266129;null;
1996-06-30;71,7;null;null;133,8;70,4;929,693333;23,523333;18,549333;15,376667;null;6,6;2,55;null;
1996-07-31;96,6;null;null;168;33,9;930,896774;23,46129;17,972258;14,5;null;5;2,233871;null;
1996-08-31;83,6;null;null;123,2;58,5;930,319355;23,5;18,423226;15,422581;null;5;2,601613;null;
1996-09-30;122,6;null;null;173,9;52,9;929,178333;25,426667;19,601333;16,016667;null;5,3;2,825;null;
1996-10-31;157,6;null;null;194,1;42,5;926,903226;28,090323;21,563871;17,751613;null;4;2,735484;null;
1996-11-30;125,8;null;null;119,8;203,7;925,508333;27,186667;21,684667;18,433333;null;5;2,83;null;
1996-12-31;152,1;null;null;221,4;26,2;925,519355;29,4;22,929032;18,512903;null;4;2,582258;null;
1997-01-31;151,3;null;null;206,1;69,3;926,05;29,409677;22,874839;19,090323;null;4,5;2,367742;null;
1997-02-28;null;null;null;null;null;null;null;null;null;null;null;null;null;
1997-03-31;49,5;null;null;85,5;230,6;925,929091;25,685714;21,143571;18,392857;null;5;2,230909;null;
1997-04-30;53,4;null;null;115,2;139,8;928,166667;25,526667;20,916552;18,283333;null;5;1,926667;null;
1997-05-31;42,8;null;null;102,8;77,9;929,040323;23,041935;19,072903;16,6;null;4,6;2,335484;null;
1997-06-30;57,2;null;null;161,5;52,5;927,913333;24,153333;19,171333;15,966667;null;4,5;1,8;null;
1997-07-31;58,9;null;null;126;73,3;931,072581;22,090323;17,7;14,777419;null;5;2,112903;null;
1997-08-31;86;null;null;171,3;22,7;931,480645;23,254839;17,687097;14,135484;null;5;2,266129;null;
1997-09-30;129,8;null;null;199,9;2;927,581667;28,513333;21,156;16,66;null;4;2,42;null;
1997-10-31;113,9;null;null;159,1;90,2;926,363934;27,677419;21,336129;17,383871;null;6,6;2,603226;null;
1997-11-30;121,6;null;null;190,2;65;926,158333;28,616667;22,247333;18,286667;null;4;2,385;null;
1997-12-31;140,3;null;null;196,7;46,8;926,095161;29,725806;22,982581;18,23871;null;5;2,301613;null;
1998-01-31;130,7;null;null;149;99,2;925,324194;30,167742;23,47871;19,709677;null;4;2,177419;null;
1998-02-28;null;null;null;null;0;null;null;null;null;null;null;null;null;
1998-03-31;null;null;null;208,5;18,4;925,898113;31,182143;24,051852;19,7;null;5;2,650943;null;
