Nome: SALVADOR (ONDINA)
Codigo Estacao: 83229
Latitude: -13.00583333
Longitude: -38.50583333
Altitude: 47.35
Situacao: Operante
Data Inicial: 1990-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
2013-06-30;25,5;90,888316;90,888316;113,3;308,4;1017,014286;1011,017857;26,677778;23,948889;21,267857;90,348214;3,1;,987952;
2013-07-31;48,1;90,554183;90,554183;142,5;198;1018,555914;1012,537634;26,435484;23,664516;20,658065;86,064516;3,3;1,15914;
2013-08-31;56,8;87,545951;87,545951;186,1;211,2;1018,170968;1012,375269;26,690323;23,343871;19,954839;84,806452;4,1;1,382609;
2013-09-30;57,5;96,431268;96,431268;191,3;109,4;1017,723333;1011,726667;27,496667;23,987333;20,446667;83,866667;5;1,192135;
2013-10-31;75,3;114,553729;114,553729;205,1;208,6;1016,289247;1010,311828;28,229032;24,835484;21,119355;82,41129;5,1;1,413978;
2013-11-30;72,2;119,935432;119,935432;196,3;209,2;1013,601111;1007,627778;28,91;25,352414;21,433333;82,991667;3,3;1,208889;
2013-12-31;69,3;135,653895;135,653895;167,5;158,2;1012,631183;1006,693548;29,354839;25,853548;22,23871;82,806452;3,3;1,055914;
2014-01-31;71,9;134,909716;106,241015;204,9;48,3;1014,875269;1008,933333;29,545161;25,867097;22,112903;81,637097;2,5;,649462;
2014-02-28;54,7;117,750904;117,750904;188,3;142,7;1013,662651;1007,736905;29,389286;25,724286;21,875;83,848214;8,9;,810843;
2014-03-31;62,9;137,041568;134,101071;228,3;128,8;1013,848387;1007,916129;30,009677;26,329677;22,412903;82,145161;5,3;,749462;
2014-04-30;63,4;123,644222;116,509157;200,7;107,1;1014,217778;1008,292222;29,21;26,028;22,503333;83,858333;6,6;,847778;
2014-05-31;45,5;103,46081;103,46081;153,1;247,2;1015,575269;1009,587097;27,554839;24,619355;21,022581;87,282258;6,6;,889247;
2014-06-30;45,5;87,168631;87,168631;148,9;240,6;1017,707778;1011,701111;26,656667;23,722667;20,336667;87,158333;2,5;,666667;
2014-07-31;46,4;85,573447;85,573447;156,5;198,9;1020,164516;1014,123656;26,16129;23,267143;20,325;87,782258;3,3;,771739;
2014-08-31;65,1;90,071101;86,022626;190,2;60,2;1019,668478;1013,630435;26,429032;23,498667;21,167742;82,508065;5,3;,996739;
2014-09-30;66,5;96,431268;95,416757;170,3;92,7;1018,151111;1012,143333;27,5;23,982;21,443333;83,258333;4,1;,977778;
2014-10-31;86,8;119,229206;70,54781;199,9;27,7;1017,232258;1011,447312;28,941935;25,154194;22,451613;78,540323;7,5;1,13871;
2014-11-30;69,4;126,386842;73,027918;156,3;59;1013,841111;1008,328889;29,35;25,630667;22,85;81,408333;3,3;1,06;
2014-12-31;71,5;137,41107;137,41107;175,8;194,2;1014,516129;1008,889247;29,529032;25,94;23,090323;82,16129;2,5;,668817;
2015-01-31;85,2;147,476493;95,393482;228,3;51,3;1015,310753;1009,424731;30,303226;26,549677;23,625806;78,975806;2,5;,672043;
2015-02-28;67,9;133,6961;99,327683;184,1;89,6;1014,291667;1008,363095;30,632143;26,792857;23,907143;81,803571;2,5;,829762;
2015-03-31;78,8;153,27433;43,669251;210,5;31,3;1013,583871;1007,708791;31,319355;27,214194;24,193548;79,709677;2;,65914;
2015-04-30;51,7;130,086843;130,086843;170,5;394,2;1013,797778;1007,874444;29,665517;26,416667;23,673333;85,725;3,3;,722222;
2015-05-31;35;104,866659;104,866659;131,9;639;1016,01828;1010,004348;27,37;24,729032;22,42069;91,451613;5;,907527;
2015-06-30;36,4;89,640047;89,640047;117,8;352,8;1018,433333;1012,43;26,623333;23,836;21,556667;90,975;2,5;,641111;
2015-07-31;41,1;90,559328;90,559328;171,6;183,9;1018,911828;1012,777419;26,593548;23,715484;21,622581;88,991935;2,5;,42043;
2015-08-31;56,7;88,802248;88,793805;189,6;87,5;1019,294565;1013,142391;26,409677;23,420645;21,267742;84,870968;3,3;,716304;
2015-09-30;null;106,110193;78,083166;212,6;21,9;1017,47;1011,446667;28,463333;24,718;21,896667;81,958333;2,5;,667778;
2015-10-31;82,3;128,977834;45,300947;206,4;16,6;1016,733333;1010,869892;29,66129;25,742581;23,048387;79,064516;2,5;,665591;
2015-11-30;null;149,029439;13,806614;196,9;3,2;1013,577778;1007,67;31,353333;26,9;23,823333;77,658333;2,5722;,975053;
2015-12-31;null;161,727136;18,168922;231,8;15,7;1015,419355;1009,511828;32,003226;27,198;23,841935;76,830645;3,08664;,82421;
2016-01-31;null;153,104499;153,104499;129,3;162,5;1013,552688;1007,617204;30,345161;26,756129;24,225806;83,225806;3,08664;,713578;
2016-02-29;null;150,92153;47,280254;208,2;40,5;1014,929885;1009,036782;31,264286;27,348571;24,362069;78,663793;1,54332;,544006;
2016-03-31;null;164,645861;67,61445;248,5;65,5;1015,525806;1009,613978;31,66129;27,783226;24,56129;75,927419;1,54332;,647199;
2016-04-30;null;138,327359;69,325618;213,3;68,7;1015,66;1009,744444;30,92;26,943333;23,83;78,866667;2,5722;,7145;
2016-05-31;null;112,014941;112,014941;152,4;242,2;1017,742857;1011,781319;28,196667;25,202;22,535484;85,816667;4,11552;,723608;
2016-06-30;null;97,333934;97,333934;147,4;126,2;1019,51;1013,516667;27,606667;24,524667;21,586667;85,241667;5,65884;1,188928;
2016-07-31;null;94,477233;94,43335;195,9;91,5;1019,945161;1013,934409;27,296774;23,957419;21,080645;82,241935;3,08664;,724641;
2016-08-31;null;99,402233;99,402233;187,3;180,9;1019,324731;1013,451613;27,612903;24,231613;21,854839;81,733871;3,08664;,840805;
2016-09-30;null;101,988679;101,988679;159,5;122,3;1018,812222;1012,818889;27,76;24,436667;21,95;83,083333;3,08664;,754512;
2016-10-31;null;130,779304;117,624375;215,6;74,7;1016,288172;1010,344086;29,606452;25,874839;22,983871;81,217742;3,08664;1,006754;
2016-11-30;null;136,600999;86,463089;176,6;54,5;1014,765556;1008,838889;30,16;26,205333;23,316667;79,883333;3,08664;1,148916;
2016-12-31;78,5;153,967102;69,235575;190,9;53,3;1014,407527;1008,513043;31,006667;26,812903;23,858065;78,112903;2,5;,808602;
2017-01-31;103,4;164,808287;30,443364;256,8;23,5;1014,883871;1008,958696;32,393548;27,495484;23,783871;72,669355;2,5;,797849;
2017-02-28;79,9;142,208659;96,629314;184,9;95,8;1014,467857;1008,555952;31,896429;27,202857;24,089286;77,160714;2,5;,680952;
2017-03-31;75,9;144,099383;144,099383;203,5;181,1;1014,482796;1008,55914;30,8;26,71871;23,641935;81,072581;2,5;,656989;
2017-04-30;47,5;125,233458;125,233458;166,5;152;1015,532222;1009,625556;29,133333;26,082667;23,641379;85,45;5;,718889;
2017-05-31;43,8;107,718349;107,718349;132,3;324,3;1016,877419;1010,892473;27,770968;24,879355;22,558065;87,814516;3,3;,592473;
2017-06-30;47;93,438458;93,438458;145,6;105,7;1019,082222;1013,071111;27,236667;24,222;21,553333;86,65;2,5;,59;
2017-07-31;57,3;79,615141;79,615141;141;228,4;1022,426882;1016,353763;25,574194;22,739355;19,645161;86,814516;8,3;1,789247;
2017-08-31;58,1;83,851677;82,508291;173,4;67;1019,712903;1013,665591;26,154839;22,985161;19,977419;85,66129;5;,851613;
2017-09-30;null;89,908012;89,908012;181,7;126,1;1020,935556;1014,906667;26,963333;23,472667;20,273333;86,758333;5,65884;1,125892;
2017-10-31;null;116,0977;108,35948;188,6;74;1017,327957;1011,373118;29,151613;24,989032;21,412903;84,774194;3,08664;,768894;
2017-11-30;null;133,077131;105,362403;169,5;77,3;1014,352222;1008,423333;30,176667;26,045333;22,683333;85,991667;9,25992;,966004;
2017-12-31;null;153,949042;102,093637;185,8;83;1013,558065;1007,664516;31,367742;26,776129;23,216129;80,024194;2,5722;,785489;
2018-01-31;null;158,881026;87,792782;225,1;77,5;1014,349462;1008,503226;31,764516;27,050323;23,493548;79,370968;2,5722;,779957;
2018-02-28;null;142,208659;69,791571;180;65,4;1013,414286;1007,538095;31,578571;27,204286;23,85;80,267857;2,5722;,747163;
2018-03-31;null;160,902512;160,902512;189,1;188,7;1013,18961;1007,484444;32,2125;27,685833;24,523077;78,78125;2,5722;,80024;
2018-04-30;null;133,39456;133,39456;161,2;240,9;null;1009,643333;null;null;null;null;3,08664;,745649;
2018-05-31;null;134,18809;134,18809;143,4;216,8;null;1011,135484;null;null;null;null;3,08664;,907185;
2018-06-30;null;127,982539;127,982539;129;176,2;null;1013,288889;null;null;null;null;3,08664;,683971;
2018-07-31;null;132,960821;113,673044;169,6;63,7;null;1013,733333;null;null;null;null;2,5722;,591883;
2018-08-31;null;136,025623;88,088365;189,2;61,9;null;1013,370968;null;null;null;null;3,08664;,851868;
2018-09-30;null;135,779325;98,841343;221,3;90,1;null;1011,08;null;null;null;null;3,08664;1,006016;
2018-10-31;null;134,055182;73,083461;205,7;65,6;1015,289888;1009,404301;29,793333;25,939333;23,123333;78,45;4,11552;,967371;
2018-11-30;null;138,254598;76,361024;202,3;72,7;1015,26;1009,327778;30,053333;26,354;23,493333;78,891667;3,08664;,880264;
2018-12-31;null;150,159885;149,045583;211,9;149;1014,709677;1008,803226;30,274194;26,592903;23,970968;79,774194;1,54332;,48089;
2019-01-31;null;164,808287;65,396978;267,8;62,9;1016,022581;1010,136559;31,432258;27,382581;24,690323;75,887097;1,54332;,492073;
2019-02-28;null;168,052045;2,643544;240,8;1,5;1012,953571;1007,097619;32,842857;28,568571;25,807143;75,205357;2,05776;,912519;
2019-03-31;null;142,311651;142,311651;null;278,9;1013,562;1007,708;null;null;25,2;null;2,05776;,843682;
2019-04-30;null;133,394389;133,394389;null;228,7;1013,401923;1008,288;null;null;25,037931;null;1,6;,548686;
2019-05-31;null;134,187819;134,187819;null;240,6;1014,601852;1008,694444;null;null;24,554839;null;2,05776;,752607;
2019-06-30;null;105,50773;105,50773;149,7;184,6;1018,077778;1012,171111;28,07;25,134667;23,156667;85,075;4,11552;,699407;
2019-07-31;null;98,413728;98,413728;162,8;292,3;1018,309677;1012,319355;27,106452;24,281935;22,487097;87,048387;3,08664;,730173;
2019-08-31;null;100,682281;100,682281;200,1;121,2;1020,165591;1014,184946;27,248387;24,268;22,263333;83,516129;3,08664;,71911;
2019-09-30;null;104,687674;104,687674;187,1;139,8;1018,011111;1010,765556;28,003333;24,815333;22,653333;82,6;2,5722;null;
2019-10-31;null;128,977991;122,407985;232,1;90,1;1015,422581;1009,48172;29,251613;25,724516;23,464516;79,314516;null;null;
2019-11-30;null;145,375151;145,375151;224,4;211;1013,036667;1007,177528;30,116667;26,663333;24,133333;77,825;null;null;
2019-12-31;null;null;null;254,9;43,5;1013,234409;1007,325806;30,777419;27,20129;24,580645;76,83871;null;null;
2020-01-31;null;null;null;190,7;101,6;1013,106452;1007,121505;30,696774;27,289677;25;80,137097;null;null;
2020-02-29;null;null;null;190,7;40,2;1013,296552;1007,442529;31,396552;27,871034;25,386207;78,12069;null;null;
2020-03-31;null;null;null;149,4;270,8;1012,775824;1007,045161;30,556667;27,375333;25,277419;83,658333;null;null;
2020-04-30;null;null;null;143,1;545,5;1014,077778;1008,172222;28,958621;26,510345;24,683333;86,275;null;null;
2020-05-31;null;null;null;99,2;454,2;1015,803226;1010,295699;27,76129;25,409655;23,893548;88,540323;null;null;
2020-06-30;null;null;null;137,2;213;1017,62439;1011,653659;27,836;25,0632;23,128571;85,62;null;null;
2020-07-31;null;null;null;null;190;1018,624;1012,616;null;null;22,092;null;null;null;
2020-08-31;null;null;null;null;152,5;1018,354839;1012,345161;null;null;22,16129;null;null;null;
2020-09-30;null;null;null;null;102,1;1017,351667;1011,481667;null;null;22,576667;null;null;null;
2020-10-31;null;null;null;null;64;1014,196774;1008,291935;null;null;23,929032;null;null;null;
2020-11-30;null;null;null;null;152,9;1013,776667;1007,773333;null;null;23,693333;null;null;null;
2020-12-31;null;null;null;null;32,5;1013,685484;1007,812903;null;null;24,380645;null;null;null;
2021-01-31;null;null;null;null;161,7;1013,282258;1007,56129;null;null;24,335484;null;null;null;
2021-02-28;null;null;null;null;54,9;1012,428571;1006,714545;null;null;24,910714;null;null;null;
2021-03-31;null;null;null;null;65,9;1013,232258;1007,362903;null;null;24,548387;null;null;null;
2021-04-30;null;null;null;null;305,7;1013,561667;1007,666667;null;null;24,276667;null;null;null;
2021-05-31;null;null;null;null;123,2;1015,87377;1009,936066;null;null;23,436667;null;null;null;
2021-06-30;null;null;null;null;150,8;1016,93;1010,97;null;null;22,913333;null;null;null;
2021-07-31;null;null;null;null;263;1018,966129;1012,964516;null;null;21,890323;null;null;null;
2021-08-31;null;null;null;null;182;1018,95;1012,95;null;null;21,76129;null;null;null;
2021-09-30;null;null;null;null;37,8;1016,806667;1010,955;null;null;22,903333;null;null;null;
2021-10-31;null;null;null;null;152,1;1014,324194;1008,425806;null;null;24,154839;null;null;null;
2021-11-30;null;null;null;null;316;1012,206667;1006,306667;null;null;24,05;null;null;null;
2021-12-31;null;null;null;null;387,9;1011,583871;1005,695161;null;null;24,354839;null;null;null;

