Nome: CARAVELAS
Codigo Estacao: 83498
Latitude: -17.73944444
Longitude: -39.25861111
Altitude: 6.05
Situacao: Operante
Data Inicial: 1990-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA AO NIVEL DO MAR, MEDIA MENSAL(mB);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
2010-04-30;66,8;119,082114;119,082114;164,4;257,6;1015,573333;1015,06;29,053333;25,686667;22,996667;84,533333;5;1,756667;
2010-05-31;68,1;102,098502;102,098502;140,3;187,3;1016,195699;1015,723656;28,267742;24,467097;21,796774;87,846774;5;1,463441;
2010-06-30;82;75,274342;74,714206;128,6;64,5;1021,051111;1020,116667;26,38;22,626;19,75;85,45;6,1;1,958427;
2010-07-31;84,7;81,666305;81,424118;119,8;79,5;1021,778495;1021,209677;26,274194;22,965806;20,219355;84,806452;4,1;1,980645;
2010-08-31;90,9;73,398108;70,082575;null;56,2;1021,529032;1021,002151;25,970968;21,867742;18,274194;82,862903;7,5;2,132258;
2010-09-30;111,9;89,954299;89,954299;null;91,1;1019,585393;1019,027778;26,926667;23,330667;20,25;81,466667;7,1;2,515556;
2010-10-31;97,9;116,235253;103,120483;null;80,6;1015,534409;1015,078495;27,248387;24,524516;22,248387;84,741935;6,1;2,572043;
2010-11-30;78,1;135,011126;135,011126;null;463,1;1013,175556;1012,664444;27,953333;25,122;22,393333;87,883333;6;2,672222;
2010-12-31;101,3;148,755884;91,024985;null;18,8;1011,076344;1010,544086;29,723333;26,322581;23,49;84,201613;6,6;2,966667;
2011-01-31;113,6;152,952915;52,008174;null;33,1;1013,027957;1012,502151;30,503226;26,568387;23,641935;83,516129;6,6;2,373118;
2011-02-28;100;138,953606;30,358939;null;24,8;1013,690476;1013,29881;31,065385;26,844286;23,565385;83,026786;5;2,091667;
2011-03-31;87;139,854815;139,854815;null;201,8;1012,390323;1011,872043;30,056667;26,416774;23,46;86,66129;5,3;2,196774;
2011-04-30;70,3;122,25043;122,25043;null;315,5;1015,326667;1014,838889;29,67931;25,89;22,886207;87,966667;4,1;1,537778;
2011-05-31;74,3;92,785143;92,375933;null;83,6;1017,177419;1016,652688;27,416129;23,66;20,358065;86,564516;5;1,694624;
2011-06-30;75,5;77,114007;67,835033;null;61,1;1018,653333;1018,024444;26,513793;22,746;19,689655;86,258333;6;2,049438;
2011-07-31;75;73,997524;63,319251;null;50,1;1020,049462;1019,515054;26,570968;22,163226;18,509677;83,193548;15;1,951613;
2011-08-31;99,3;82,930764;42,05633;null;18,9;1019,57957;1019,054839;27,406452;22,776774;19,141935;81,290323;6,6;2,253763;
2011-09-30;88,2;83,807131;43,113694;null;32,8;1021,224719;1020,708889;26,546667;22,776667;19,513333;74,8;7;3,081111;
2011-10-31;64,7;115,395424;115,395424;null;124,2;1016,096774;1015,256989;27,65;24,557419;22,143333;81,935484;7,1;3,44086;
2011-11-30;62,6;105,886752;105,886752;null;242,2;1016,078652;1015,565169;26,743333;23,769655;21,486667;85,383333;7;2,685393;
2011-12-31;81;138,807576;138,807576;null;161,7;1014,232258;1013,7;29,006452;25,589032;23;86,33871;7,1;2,626882;
2012-01-31;103,2;142,736685;102,523846;null;37,4;1015,478261;1014,948387;30,083871;26,053548;22,922581;81,806452;7,1;2,688172;
2012-02-29;110,9;131,223028;66,428221;null;50,4;1015,855172;1015,302299;30,713793;26,206897;22,855172;77,922414;5,8;2,482759;
2012-03-31;81,1;136,582773;136,582773;null;187;1015,66129;1015,14086;30,322581;26,188387;22,993548;79,612903;7,5;2,510753;
2012-04-30;34,3;120,647401;115,552853;null;107,8;1015,617778;1015,061111;29,773333;25,832;22,693333;82,841667;6,6;2,405556;
2012-05-31;67,2;92,688911;92,688911;null;192,2;1018,470968;1017,960215;27,043333;23,529677;20,16;88,564516;6,6;2,46129;
2012-06-30;56,5;85,688807;85,688807;null;112,4;1019,802222;1019,281111;27,18;23,473333;20,473333;89,333333;6;1,86;
2012-07-31;72,1;79,280338;79,280306;null;79,2;1020,698925;1020,186022;27,012903;22,700645;19,106452;87,048387;6,6;1,84086;
2012-08-31;104,3;85,29186;85,29186;null;123,4;1022,834409;1022,465591;26,423333;22,955484;20,113333;81,112903;6,3;2,529032;
2012-09-30;105,3;94,496092;91,253092;null;67,9;1019,715556;1019,13;27,033333;23,517333;20,58;80,775;7;3,208889;
2012-10-31;106,4;111,300313;111,300313;null;126,5;1016,688172;1016,098925;28,025806;24,305806;21,2;80,209677;6,6;2,946237;
2012-11-30;78,6;117,172463;117,172463;null;310,1;1012,787778;1012,327778;28,123333;25,159333;22,413333;84,875;7,5;2,558889;
2012-12-31;94,3;148,95007;87,766568;null;13,6;1012,969565;1012,455914;30,696774;26,490323;23,080645;79,201613;6,1;3,146154;
2013-01-31;84;154,780621;82,183889;null;67,1;1013,733333;1013,327957;31,07;26,620645;22,71;79,975806;6,6;2,321505;
2013-02-28;null;135,7908;22,634132;null;15,1;1013,992857;1013,614103;31,583333;26,703704;23,048;77,919643;5,8;2,276923;
2013-03-31;60,3;149,916975;145,348149;null;145,2;1013,344086;1012,833333;31,480645;26,96129;23,3;79,677419;6,6;2,788172;
2013-04-30;76,6;116,583672;116,583672;null;117,3;1014,601111;1014,122222;28,673333;25,418667;22,506667;84,941667;5,8;2,246667;
2013-05-31;84,1;98,888454;38,647994;null;36,9;1015,190323;1014,690323;28,112903;24,176129;20,280645;85,322581;5,8;2,035484;
2013-06-30;47,6;87,95377;78,094703;null;79;1016,521111;1015,967778;27,71;23,648966;20,424138;87,641667;7;1,882222;
2013-07-31;70;83,580892;83,580892;null;187,1;1017,725806;1017,203226;26,958065;23,036774;19,890323;86,830645;5,6;1,821505;
2013-08-31;95,4;85,179608;85,179608;null;140,9;1017,494624;1016,968817;26,86129;22,897419;19,512903;83,508065;5,8;2,333333;
2013-09-30;89,4;95,584527;92,297386;null;68,8;1016,445556;1015,921111;26,96;23,723333;20,976667;82,316667;6,6;2,831111;
2013-10-31;106;109,767107;109,767107;null;175;1014,851613;1014,268817;27,5;24,247742;21,719355;81,16129;6;2,832258;
2013-11-30;93,4;122,952207;122,952207;null;227,6;1011,99;1011,46;28,72069;25,133333;21,937931;82,141667;6,6;2,95;
2013-12-31;84;138,807576;138,807576;null;274,8;1009,58172;1009,160215;28,970968;25,737419;23,106452;87,016129;6,6;3,203226;
2014-01-31;93,4;147,819844;121,372738;null;65,1;1013,11828;1012,578495;29,948387;26,283871;23,23871;82,943548;6,6;2,126882;
2014-02-28;91,1;131,192594;97,150468;null;79,5;1012,282143;1011,740476;30,728571;26,48;22,960714;84,258929;5;1,997619;
2014-03-31;85,7;135,189866;135,189866;null;185,8;1012,3;1011,810753;30,122581;26,24;23,06129;85,370968;5,6;2,028261;
2014-04-30;85,5;116,582286;108,713092;null;92;1012,243333;1011,716667;29,783333;25,638667;22,303333;84,591667;6,2;1,975556;
2014-05-31;77;98,885888;81,489477;null;64,1;1013,911828;1013,382796;28,33871;24,249677;20,887097;85,629032;6;1,760215;
2014-06-30;59,2;82,412728;82,412728;null;181,9;1016,314444;1015,795556;27,176667;23,166667;19,936667;87,5;5,3;1,544186;
2014-07-31;68,4;80,297404;80,297404;null;204,7;1018,748387;1018,244086;26,445161;22,666452;19,783871;86,346774;6,6;1,936559;
2014-08-31;86,3;78,553471;74,637666;null;49,2;1017,61828;1017,097849;26,867742;22,369677;18,867742;81,91129;6,6;2,122581;
2014-09-30;110,4;95,584527;50,538144;null;6,6;1016,263333;1015,741111;27,68;23,637333;20,18;77,033333;6,6;3,048315;
2014-10-31;102,9;105,669116;105,669116;null;169,5;1015,364516;1014,788172;27,551613;23,970968;20,583871;79,725806;7,1;3,130108;
2014-11-30;90,1;121,46418;121,46418;null;168,3;1011,877778;1011,377778;28,276667;25,052;22,316667;82,058333;6,1;2,73;
2014-12-31;95;138,807576;113,870508;null;58,8;1012,17957;1011,796774;29,76;25,765161;22,477419;79,225806;6;2,155914;
2015-01-31;126,3;153,023276;49,515252;null;16;1013,27957;1012,753763;31,26129;26,577419;23;75,298387;6,6;2,155914;
2015-02-28;102,3;143,699284;49,285927;null;42;1012,110714;1011,646988;31,917857;27,279286;23,735714;80,116071;6;1,842857;
2015-03-31;76;146,555991;112,623675;null;111,4;1011,175269;1010,751087;31,125806;26,733548;23,193548;81,290323;4,6;1,37436;
2015-04-30;85,5;123,69584;98,65819;null;98;1011,828889;1011,357778;29,474074;26,002667;22,786667;83,758333;4,6;1,486667;
2015-05-31;71,9;103,956269;103,956269;null;124,5;1015,176344;1014,165591;28,048387;24,608387;21,687097;86,120968;5;1,434409;
2015-06-30;68,3;89,08764;89,08764;null;107,3;1017,897778;1017,062222;27,475862;23,755333;20,98;86,75;5;1,291111;
2015-07-31;61;82,474839;82,474839;null;94,6;1018,238889;1017,732967;26,832258;22,965517;20,106452;85,125;5;,835165;
2015-08-31;83;85,179608;75,040765;null;36,4;1018,190323;1017,605376;26,880645;22,843871;19,719355;81,354839;5;1,592473;
2015-09-30;111,5;111,126241;51,191011;null;12,7;1014,762222;1014,182222;28,993333;24,936667;21,436667;82,575;6,6;2,504444;
2015-10-31;null;127,227676;61,105332;null;48,6;1014,632258;1014,11828;29,648387;25,760645;22,651613;84,572581;6;2,752688;
2015-11-30;null;150,157563;36,347798;null;29;1010,907778;1010,407778;30,636667;26,783333;23,476667;80,55;7,7166;3,346391;
2015-12-31;null;166,885062;22,894437;null;20,5;1012,87957;1012,383871;32,009677;27,380645;23,522581;77,040323;7,20216;2,798996;
2016-01-31;null;154,78473;154,78473;null;182,5;1010,825806;1010,346237;30,448387;26,877931;23,8;83,25;6,68772;2,129671;
2016-02-29;null;157,334509;22,75773;null;,4;1013,048276;1012,433333;32,186207;27,617241;24,127586;79,87931;6,17328;1,738452;
2016-03-31;null;163,650668;27,043802;null;22,6;1013,665591;1013,170968;32,245161;27,743871;23,951613;77,983871;6,17328;1,521194;
2016-04-30;null;135,48514;50,426716;null;49,6;1013,717778;1013,217778;31,29;26,84;23,113333;78,833333;5,1444;1,303248;
2016-05-31;null;107,759808;107,759808;null;125;1015,83587;1015,334783;28,948387;24,65871;20,748387;83,395161;6,68772;1,594199;
2016-06-30;null;81,317206;58,870918;null;54,7;1018,043333;1017,518889;26,813333;23,180667;19,753333;85,966667;5,1444;2,034896;
2016-07-31;null;84,029899;84,029899;null;86,8;1018,41828;1017,917204;26,819048;23,035238;19,486364;85,548387;5,1444;1,593105;
2016-08-31;null;94,707874;67,028842;null;62,5;1017,795699;1017,293548;null;null;null;90,524194;5,1444;1,864154;
2016-09-30;null;112,655445;27,77121;null;20,6;1017,012222;1016,523333;null;null;null;87,341667;5,1444;1,920576;
2016-10-31;null;150,044588;80,828161;null;78,4;1014,067742;1013,577419;null;null;null;87,048387;6,68772;2,461568;
2016-11-30;null;132,254049;132,254049;null;175;1012,778889;1012,278889;null;null;null;90,391667;5,1444;2,092056;
2016-12-31;null;168,783484;110,003682;null;84,3;1012,243011;1011,691398;null;null;null;89,467742;6,1;2,091254;
2017-01-31;null;173,154845;61,161276;null;47,3;1013,097849;1012,45914;null;null;null;84,91129;4,1;1,669892;
2017-02-28;null;148,58841;88,461526;null;85,9;1012,771429;1012,215476;null;null;null;86,973214;4,1;1,369048;
2017-03-31;null;128,969059;128,969059;null;50,5;1012,233333;1011,707527;null;null;null;83;5;1,365625;
2017-04-30;null;119,39375;119,39375;null;289,5;1013,75;1013,352222;null;null;null;null;null;null;
2017-05-31;null;118,794877;118,794877;null;145,4;1015,613978;1015,146237;null;null;null;null;null;null;
2017-06-30;null;112,605387;112,574263;null;110,1;1017,778889;1017,23;null;null;null;null;null;null;
2017-07-31;null;117,253927;117,087066;null;113,4;1022,370968;1021,832258;null;null;null;null;null;null;
2017-08-31;null;121,099279;121,099279;null;137,9;1018,429032;1017,896774;null;null;null;null;null;null;
2017-09-30;null;122,378991;112,961489;null;75,6;1020,425556;1019,924444;null;null;null;null;null;null;
2017-10-31;null;null;null;null;5,8;1014,975641;1014,475641;null;null;null;null;null;null;
2017-11-30;null;132,138437;132,138437;null;137,7;1012,491111;1011,991111;null;null;null;null;null;null;
2017-12-31;null;138,807576;138,807576;null;308,3;1011,372043;1010,606452;null;null;null;null;null;null;
2018-01-31;null;137,772363;115,232938;null;62,2;1012,654839;1012,145161;null;null;null;null;null;null;
2018-02-28;null;null;null;null;null;1012,029688;1011,684375;null;null;null;null;4,11552;null;
2018-03-31;null;144,894379;42,348706;201,6;28,6;1012,067742;1011,567742;32,190323;27,150968;22,370968;78,185484;null;null;
2018-04-30;null;111,093527;111,093527;153,8;164,6;1015,644444;1015,144444;30,013333;25,114;20,403333;82,333333;null;null;
2018-05-31;null;97,644805;97,644805;190,2;125;1017,51828;1017,01828;28,767742;23,933548;18,974194;82,564516;null;null;
2018-06-30;null;78,154862;78,154862;135,8;99,3;1019,101111;1018,601111;28,456667;22,974667;18,096667;85,591667;null;null;
2018-07-31;null;72,980967;71,739692;195,9;56,8;1019,522581;1019,043011;28,503226;22,063871;16,067742;84,604839;null;null;
2018-08-31;null;89,799557;67,427013;190,3;28,4;1019,222581;1018,737634;28,687097;22,943871;17,232258;80,967742;null;null;
2018-09-30;null;103,158741;54,040282;null;30,2;1016,333333;1015,873333;28,926667;24,06;18,726667;77,066667;null;null;
2018-10-31;null;118,280923;118,280923;null;241;1014,406452;1013,906452;29,835484;25,076774;20,387097;79,830645;null;null;
2018-11-30;null;127,489715;127,489715;192,2;180,8;1014,767778;1014,267778;29,86;25,564;20,806667;81,083333;null;null;
2018-12-31;null;138,807576;138,807576;156,6;261,2;1014,590217;1014,103261;30,216129;25,786452;20,877419;82,443548;null;null;
2019-01-31;null;158,348424;89,241144;280,2;12,5;1015,749462;1015,23871;31,816129;26,918;21,13871;75,975806;null;null;
2019-02-28;null;155,279474;66,244435;262,1;51,2;1012,178571;1011,685714;33,404;27,872;21,678571;75,287037;null;null;
2019-03-31;null;153,330536;153,330536;240,3;163,9;1013,069565;1012,569565;32,290323;27,231333;21,296774;77,5;null;null;
2019-04-30;null;132,610135;132,610135;224,1;200,4;1013,35;1012,846667;31,71;26,598667;20,58;81,191667;null;null;
2019-05-31;null;113,244622;113,244622;195,2;89,5;1014,62043;1014,123656;30,564516;25,296;19,27;84,508065;null;null;
2019-06-30;null;86,823673;86,823673;149,2;108,9;1019,436782;1018,923256;29,368966;23,585517;17,006897;84,362069;null;null;
2019-07-31;null;78,158839;76,275084;166,1;58,7;1019,128916;1018,46747;27,693103;21,957241;15,32069;83,517241;null;null;
2019-08-31;null;72,28289;72,28289;162,5;124,6;1021,587097;1021,135484;26,932258;21,757419;15,190323;null;null;null;
2019-09-30;null;84,938326;81,801424;195,7;59,8;1017,835366;1017,386585;28,296667;22,917931;16,034483;78,793478;null;null;
2019-10-31;null;108,389519;96,224269;206,3;89,1;1015,96129;1015,622581;28,903226;24,170667;17,37;null;null;null;
2019-11-30;null;null;null;null;null;null;null;null;null;null;null;null;null;
2019-12-31;null;null;null;233,6;39,4;1013,823729;1013,383607;31,222581;25,68963;18,144444;null;null;null;
2020-01-31;null;null;null;227;152;1012,572581;1012,004839;31,903226;26,0768;17,656;null;null;null;
2020-02-29;null;null;null;240,9;13;1013,278571;1012,77193;32,655172;26,242759;17,748276;null;null;null;
2020-03-31;null;null;null;139,8;277,6;1013,687097;1013,187097;30,774194;null;null;null;null;null;
2020-04-30;null;null;null;142,7;324,4;1015,343333;1014,86;30,263333;null;null;null;null;null;
2020-05-31;null;null;null;158,3;37,6;1017,247273;1016,747273;29,8;null;null;null;null;null;
2020-06-30;null;null;null;169,6;39,9;1018,762745;1018,262745;29,157692;null;null;null;null;null;
2020-07-31;null;null;null;181,3;51;1018,855556;1018,355556;28,580769;null;null;null;null;null;
2020-08-31;null;null;null;142,9;100,1;1019,544231;1018,947059;27,488462;null;null;null;null;null;
2020-09-30;null;null;null;null;null;1018,388636;1018,138636;29,422727;null;null;null;null;null;
2020-10-31;null;null;null;122,5;215;1015,735849;1015,241509;29,876;24,244;16,682353;null;null;null;
2020-11-30;null;null;null;119,4;278,4;1014,332653;1013,842857;29,18;24,1;15,704;null;null;null;
2020-12-31;null;null;null;null;31;1013,616981;1013,116667;31,066667;25,129565;15,565217;null;null;null;
2021-01-31;null;null;null;214,6;25,8;1014,081132;1013,388679;31,996;25,090833;14,296;null;null;null;
2021-02-28;null;null;null;139,4;46,2;1012,179167;1011,672917;31,965217;25,176522;14,6375;null;null;null;
2021-03-31;null;null;null;210,4;33,8;1013,660377;1013,162264;32,885185;25,063704;12,781481;null;null;null;
2021-04-30;null;null;null;null;157,6;1014,276923;1013,760784;31,256;null;null;null;null;null;
2021-05-31;null;null;null;null;79;1016,563462;1016,063462;29,75;null;null;null;null;null;
2021-06-30;null;null;null;null;40,4;1017,694231;1017,184615;28,665385;null;null;null;null;null;
2021-07-31;null;null;null;null;41,2;1020,590741;1020,109259;27,781481;null;null;null;null;null;
2021-08-31;null;null;null;null;57;1020,607692;1020,088462;27,996;null;null;null;null;null;
2021-09-30;null;null;null;190,6;114,5;1017,91;1017,41;29,096552;null;null;null;null;null;
2021-10-31;null;null;null;153,7;123,2;1015,391935;1014,885484;29,464516;null;null;null;null;null;
2021-11-30;null;null;null;126;150,2;1012,791525;1012,291525;29,531034;null;null;null;null;null;
2021-12-31;null;null;null;114,9;504,6;1011,727419;1011,227419;29,616667;null;null;null;null;null;

