Nome: BARRA
Codigo Estacao: 83179
Latitude: -11.084858
Longitude: -43.138998
Altitude: 407.5
Situacao: Operante
Data Inicial: 1990-01-01
Data Final: 2021-12-31
Periodicidade da Medicao: Mensal

Data Medicao;EVAPORACAO DO PICHE, MENSAL(mm);EVAPOTRANSPIRACAO POTENCIAL, BH MENSAL(mm);EVAPOTRANSPIRACAO REAL, BH MENSAL(mm);INSOLACAO TOTAL, MENSAL(h);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
1994-09-30;306,7;null;null;285,9;0;966,731111;34,123333;27,277333;19,683333;49,491667;7,8;3,051111;null;
1994-10-31;361,4;null;null;299,7;0;963,958065;35,748387;28,71871;21,822581;47,153226;6,1;null;null;
1994-11-30;305,5;null;null;249,8;50,7;963,474444;35,063333;28,378667;22,263333;50,325;6,5;2,82;null;
1994-12-31;268,5;null;null;251,4;14,7;963,356989;34,893548;28,134194;22,283871;50,887097;7;2,853763;null;
1995-01-31;205,9;null;null;271,2;79,1;964,449462;34,16129;27,28;21,712903;56,508065;6,1;2,195699;null;
1995-02-28;115,2;null;null;191,6;91,2;965,319048;32,642857;26,405;21,553571;63,098214;5,3;1,695238;null;
1995-03-31;161,1;null;null;238,6;69,2;964,245161;33,032258;27,016774;21,974194;59,225806;5,1;1,780645;null;
1995-04-30;149,6;null;null;240,4;37,5;963,883333;33,01;27,100667;21,596667;57,2;5,6;1,896667;null;
1995-05-31;155,4;null;null;225,8;111;965,167742;31,83871;26,369677;21,148387;59,733871;5;1,676344;null;
1995-06-30;196,8;null;null;277,6;,3;967,504444;31,753333;24,435333;16,503333;62,366667;5;1,763333;null;
1995-07-31;260,4;null;null;316,5;0;967,624731;32,174194;24,352903;16,312903;60,959677;5,5;2,433333;null;
1995-08-31;295,2;null;null;312;0;967,333333;33,170968;25,326452;17,277419;57,774194;5,5;2,427957;null;
1995-09-30;339,6;null;null;315,7;0;967,144444;34,516667;27,399333;20,17;52,233333;6,1;3,132222;null;
1995-10-31;347,6;null;null;274,3;67,3;963,336559;35,667742;28,91871;22,570968;47,967742;6,3;2,921505;null;
1995-11-30;216,1;null;null;184,8;206,2;963,826667;32,456667;26,741333;21,863333;60,383333;6,6;2,613333;null;
1995-12-31;106,3;null;null;186,5;176;964,268817;30,970968;25,249677;20,554839;67,532258;6,5;1,712903;null;
1996-01-31;164,2;null;null;308,8;9,1;963,244086;33,280645;27,013548;20,480645;54,201613;6;2,035484;null;
1996-02-29;153,1;null;null;272,1;60,8;963,209195;33,47931;26,904138;21,248276;56,603448;4,6;1,728736;null;
1996-03-31;139;null;null;247,6;95,2;963,337634;32,912903;26,760645;21,974194;58,516129;5,6;1,832258;null;
1996-04-30;124,3;null;null;234,9;237,9;964,641111;31,986667;26,15;21,313333;59,233333;5,3;1,766667;null;
1996-05-31;136;null;null;256,9;20,9;966,094624;31,625806;25,109032;19,225806;62,653226;3,8;1,58172;null;
1996-06-30;203,6;null;null;281;0;967,978889;31,716667;24,246667;16,54;61,458333;4,8;2,123333;null;
1996-07-31;238,6;null;null;304,3;0;968,904301;31,880645;23,896774;15,654839;61,072581;5,5;1,866667;null;
1996-08-31;292,2;null;null;307;0;967,512903;33,229032;25,754194;17,819355;54,782258;5,3;2,686022;null;
1996-09-30;355,1;null;null;297,9;,5;965,847778;34,403333;27,148667;19,993333;50,483333;6,8;3,398889;null;
1996-10-31;283;null;null;244,4;28,3;963,929032;34,932258;28,431613;22,622581;50,459677;5,8;2,602151;null;
1996-11-30;188,5;null;null;181,8;166,6;963,205556;32,463333;26,316667;21,613333;66,166667;7,6;2,346667;null;
1996-12-31;200,9;null;null;234;49,1;963,436559;33,019355;26,736774;20,874194;59,895161;5,1;2,134409;null;
1997-01-31;110,2;null;null;195,8;122,9;964,178495;30,790323;25,051613;20,958065;75,604839;4,3;1,929032;null;
1997-02-28;143,8;null;null;241,2;63;964,655952;32,196429;26,042143;20,610714;66,482143;5;1,958333;null;
1997-03-31;100,4;null;null;158,2;443,5;964,475269;29,167742;24,544516;20,864516;79,782258;5;2,103226;null;
1997-04-30;96,8;null;null;227;34,1;965,927778;30,346667;24,860667;20,366667;75,783333;4;1,765556;null;
1997-05-31;128,5;null;null;238;7,8;967,592473;29,729032;23,632903;17,880645;69,596774;5,6;1,770968;null;
1997-06-30;160,2;null;null;291,3;,5;966,692222;30,743333;23,24;16,116667;62,583333;4,1;1,881111;null;
1997-07-31;194,9;null;null;291,9;0;969,515054;30,870968;23,104516;15,219355;55,024194;9,1;2,039785;null;
1997-08-31;242,6;null;null;311,9;0;969,147312;31,983871;24,064516;15,754839;47,056452;6;2,295699;null;
1997-09-30;300,2;null;null;286,6;0;964,285556;35,933333;27,890667;19,706667;39,95;6,6;2,58;null;
1997-10-31;276,2;null;null;271,6;49,7;963,398925;35,66129;28,489032;21,812903;48,919355;8,6;2,706452;null;
1997-11-30;246;null;null;277,1;62,8;963,581111;34,71;27,842;20,796667;50,775;5;2,28;null;
1997-12-31;178,4;null;null;242,2;103,8;964,243011;33,583871;26,934194;21,319355;63,451613;6,6;2,165591;null;
1998-01-31;145,4;null;null;220,2;149,2;963,877419;33,274194;27,163226;22,487097;67,935484;5;1,853763;null;
1998-02-28;150,9;null;null;222,7;108,9;964,789286;34,146429;27,824286;22,460714;65,482143;6;2,038095;null;
1998-03-31;218,7;null;null;285,5;57,3;963,806452;35,548387;28,549032;22,406452;54,137097;6,1;1,941935;null;
1998-04-30;237,2;null;null;290,5;31,8;964,038889;35,95;28,919333;21,963333;49,041667;6;1,998889;null;
1998-05-31;261,7;null;null;290,8;2,4;966,130108;34,922581;27,374194;20,158065;51,008065;5,6;2,230108;null;
1998-06-30;246,9;null;null;296,3;0;968,33;32,74;25,454667;17,853333;59,016667;5,1;2,324444;null;
1998-07-31;261,6;null;null;309,2;0;968,010753;33,03871;25,575484;17,648387;57,620968;5,3;2,080645;null;
1998-08-31;335,8;null;null;313,2;0;967,166667;33,903226;26,39871;18,516129;54,790323;6,6;2,75914;null;
1998-09-30;387,6;null;null;315;0;965,853333;35,423333;28,297333;20,95;52,2;5,6;2,985556;null;
1998-10-31;397,4;null;null;305,1;19,8;964,223656;36,329032;29,588387;23,309677;45,024194;6,6;3,264516;null;
1998-11-30;118,7;null;null;156,2;215,5;963,197778;32,143333;26,516;22,043333;62,15;6,3;1,981111;null;
1998-12-31;141,1;null;null;229,2;88,2;963,884946;31,967742;26,365806;21,287097;63,169355;6;2,074194;null;
1999-01-31;203,5;null;null;263,8;65,4;963,104301;33,651613;27,347097;21,125806;54,024194;6,3;2,072043;null;
1999-02-28;174,9;null;null;198,7;130,2;963,761905;33,860714;26,83;21,710714;61,714286;5,6;2,088095;null;
1999-03-31;107,8;null;null;249,1;143,8;963,544086;31,564516;25,734839;20,587097;66,491935;4,6;1,565591;null;
1999-04-30;155,4;null;null;284,1;0;964,992222;33,616667;26,994;20,01;57,1;4,6;1,633333;null;
1999-05-31;152;null;null;229;16,1;966,03871;32,570968;26,004516;20,229032;58,75;5;1,727957;null;
1999-06-30;159,2;null;null;282,7;0;966,47;32,986667;25,652667;18,07;60,091667;5,3;1,783333;null;
1999-07-31;256,7;null;null;296,6;0;968,778495;31,722581;24,511613;16,590323;58,153226;5;2,393548;null;
1999-08-31;279;null;null;296,9;0;968,149462;32,73871;25,319355;17,296774;54,548387;5;2,472043;null;
1999-09-30;279,8;null;null;279,4;76,6;965,463333;33,693333;26,852;20,15;51,741667;8,3;2,914444;null;
1999-10-31;248,5;null;null;240,1;47,1;965,056989;33,045161;26,932903;21,145161;56,653226;6,6;2,532258;null;
1999-11-30;142,2;null;null;164,3;94,9;963,811111;31,523333;25,823333;20,893333;63,766667;5,5;2,034444;null;
1999-12-31;120,3;null;null;191,9;85,5;963,872043;31,080645;25,451613;20,854839;66,467742;5,3;1,963441;null;
2000-01-31;137,3;null;null;237;46,9;963,308602;32,332258;26,290323;21,232258;60,427419;7;2,274194;null;
2000-02-29;110,7;null;null;235,3;206,7;964,645977;32,134483;25,945517;21,444828;63,25;5,5;1,816092;null;
2000-03-31;101,4;null;null;255,7;71,9;963,827957;31,658065;25,804516;20,83871;63,532258;4,5;1,737634;null;
2000-04-30;113,9;null;null;253,3;46,7;964,817778;32,753333;26,276;20,84;60,908333;5;1,702222;null;
2000-05-31;172,6;null;null;266,2;0;966,084946;32,725806;26,103226;19,667742;57,596774;5;1,781522;null;
2000-06-30;204,2;null;null;279,3;0;968,315556;32,403333;24,93;17,563333;55,208333;6;2,04;null;
2000-07-31;245,1;null;null;311,7;0;967,876344;32,632258;24,932258;17,083871;48,491935;5;2,341935;null;
2000-08-31;280,2;null;null;308,1;0;968,123656;33,525806;26,056774;18,264516;44,387097;5,8;2,677419;null;
2000-09-30;290;null;null;282,9;58,4;966,783333;33,626667;26,946667;20,496667;44,916667;7;3,05;null;
